slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
tavuklu-keskek,Tavuklu Keşkek,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Aşurelik buğday 2 su bardağı | Tavuk but 3 adet | Tereyağı 2 yemek kaşığı | Su 8 su bardağı | Tuz 1.5 tatlı kaşığı | Toz kırmızı biber 1 çay kaşığı,"1. Buğdayı bir gece ıslatıp süzün. || 2. Buğday ve tavukları suyla birlikte 100-110 dakika pişirin. || 3. Tavuğu didikleyip tencereye alın, karışımı tahta kaşıkla ezerek 10 dakika daha pişirin."
ukha,Ukha,CORBA,corbalar,ru,3,3,few-steps,Beyaz balık 700 gr | Patates 3 adet | Havuç 1 adet | Defne yaprağı 2 adet,1. Patates ve havucu 20 dakika kaynatın. || 2. Balığı ve defneyi ekleyin. || 3. Çorbayı 10 dakika daha pişirin.
arroz-con-pollo-peru-usulu,Peru Usulü Arroz con Pollo,YEMEK,tavuk-yemekleri,pe,3,3,few-steps,Tavuk but 6 adet | Pirinç 2 su bardağı | Kişniş 1 demet | Bezelye 1 su bardağı | Kırmızı biber 1 adet,1. Tavuğu mühürleyip kenara alın. || 2. Kişnişi çekip pirinç ve sebzelerle tencereye ekleyin. || 3. Tavukları tekrar koyup yemeği 25 dakika pişirin.
borulceli-bulgur-pilavi-aydin-usulu,Aydın Börülceli Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Pilavlık bulgur 1.5 su bardağı | Taze börülce 300 gr | Kuru soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Domates rendesi 0.5 su bardağı,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Börülce ve domatesi ekleyip 4 dakika daha pişirin. || 3. Bulgur ve 2.5 su bardağı sıcak su ekleyip pilavı 18 dakika pişirin.
hashasli-kete-toplari-kars-usulu,Kars Haşhaşlı Kete Topları,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 2 su bardağı | Tereyağı 50 gr | Süt 0.75 su bardağı | Haşhaş 2 yemek kaşığı,1. Hamuru yoğurup küçük bezeler yapın. || 2. Bezeleri haşhaşla kaplayın. || 3. 190°C fırında 22 dakika pişirin.
yuksek-protein-mercimek-waffle,Yüksek Protein Mercimek Waffle,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Kırmızı mercimek 1 su bardağı | Yumurta 2 adet | Yoğurt 150 gr | Kabartma tozu 1 çay kaşığı,"1. Mercimeği 20 dakika suda bekletin. || 2. Mercimek, yumurta, yoğurt ve kabartma tozunu blenderda çekin. || 3. Karışımı waffle makinesinde 8 dakika pişirip yoğurtla servis edin."
ayranli-bulgur-corbasi-erzurum-usulu,Erzurum Ayranlı Bulgur Çorbası,CORBA,corbalar,tr,3,3,few-steps,İnce bulgur 0.75 su bardağı | Ayran 2 su bardağı | Su 2 su bardağı | Nane 1 çay kaşığı,1. Bulguru suda 12 dakika pişirin. || 2. Ayranı ılıştırıp tencereye ekleyin. || 3. Naneyi katıp 2 dakika daha ısıtarak servis edin.
kuru-biberli-lorlu-bazlama-sirnak-usulu,Şırnak Kuru Biberli Lorlu Bazlama,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Bazlama 2 adet | Lor peyniri 150 gr | Kuru biber 2 adet | Zeytinyağı 1 yemek kaşığı,1. Kuru biberi 5 dakika sıcak suda bekletin. || 2. Biberi lorla karıştırın. || 3. Bazlamayı doldurup tavada 4 dakika ısıtın.
hedgehog-slice,Hedgehog Slice,TATLI,tatlilar,au,3,3,few-steps,Bisküvi 250 gr | Bitter çikolata 180 gr | Tereyağı 100 gr | Yoğunlaştırılmış süt 0.75 su bardağı,1. Çikolata ve tereyağını eritip yoğunlaştırılmış sütle karıştırın. || 2. Bisküvi kırıklarını ekleyip kalıba bastırın. || 3. Tatlıyı soğutup dilimleyin.
fellah-koftesi-mersin-usulu,Mersin Fellah Köftesi,APERATIF,aperatifler,tr,3,3,few-steps,İnce bulgur 2 su bardağı | Un 2 yemek kaşığı | Domates püresi 1 su bardağı | Sarımsak 3 diş | Zeytinyağı 2 yemek kaşığı | Maydanoz 0.25 demet,"1. Bulguru sıcak suyla ıslatıp unla birlikte yoğurarak köfte harcı hazırlayın. || 2. Minik köfteler yapıp kaynar suda 6 dakika haşlayın. || 3. Domates püresi, sarımsak ve zeytinyağıyla sos hazırlayıp köfteleri içinde çevirin."
sausage-rolls,Sausage Rolls,YEMEK,hamur-isleri,gb,3,3,few-steps,Milföy hamuru 6 adet | Sosis içi 400 gr | Yumurta 1 adet | Hardal 2 yemek kaşığı,1. Sosis içini hamurun ortasına uzun şerit halinde yerleştirin. || 2. Hamuru kapatıp ruloları dilimleyin ve yumurta sürün. || 3. Ruloları 200°C fırında 25 dakika pişirin.
narli-bulgur-kisiri-mardin-usulu,Mardin Narlı Bulgur Kısırı,SALATA,salatalar,tr,3,3,few-steps,İnce bulgur 1.5 su bardağı | Nar taneleri 1 su bardağı | Biber salçası 1 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Bulguru sıcak suyla 10 dakika şişirin. || 2. Salça ve yağı ekleyip karıştırın. || 3. Nar ve maydanozu ekleyip servis edin.
kabak-bastisi-gaziantep-usulu,Kabak Bastısı,TATLI,tatlilar,tr,3,3,few-steps,Balkabağı 700 gr | İrmik 0.5 su bardağı | Toz şeker 0.75 su bardağı | Tarçın 1 çay kaşığı | Ceviz 0.5 su bardağı,"1. Balkabağını rendeleyip fazla suyunu süzün. || 2. Kabak, irmik ve şekeri tavada 15 dakika pişirin. || 3. Karışımı tepsiye yayıp tarçın ve cevizle soğuk servis edin."
avocado-smash-toast-australian,Avocado Smash Toast,KAHVALTI,kahvaltiliklar,au,3,3,few-steps,Ekşi mayalı ekmek 2 dilim | Avokado 1 adet | Limon suyu 1 tatlı kaşığı | Pul biber 0.25 çay kaşığı | Tuz 0.25 çay kaşığı,"1. Ekmeği kızartın. || 2. Avokadoyu limon suyu, tuz ve pul biberle ezerek karıştırın. || 3. Karışımı ekmeğin üstüne yayıp hemen servis edin."
eristeli-yesil-mercimek-salatasi-kayseri-usulu,Kayseri Erişteli Yeşil Mercimek Salatası,SALATA,salatalar,tr,3,3,few-steps,Erişte 1 su bardağı | Yeşil mercimek 1 su bardağı | Kuru soğan 1 adet | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Mercimeği 15 dakika haşlayın. || 2. Erişteyi 8 dakika haşlayıp süzün. || 3. Tüm malzemeyi karıştırıp servis edin.
zaru-soba,Zaru Soba,YEMEK,makarna-pilav,jp,3,3,few-steps,Soba noodle 220 gr | Soya sosu 60 ml | Mirin 40 ml | Nori 1 yaprak,1. Soba noodleı 8 dakika haşlayın. || 2. Noodleı soğuk suyla yıkayıp süzün. || 3. Soya bazlı dip sosla servis edin.
zeytinyagli-kereviz,Zeytinyağlı Kereviz,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kereviz 3 adet | Havuç 2 adet | Patates 1 adet | Portakal suyu 1 su bardağı | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Tuz 1 çay kaşığı,"1. Kerevizleri soyup limonlu suda 10 dakika bekletin. || 2. Sebzeleri tencereye alın, zeytinyağı ve portakal suyunu ekleyin. || 3. Kapağı kapalı şekilde 25-30 dakika pişirin."
eton-mess,Eton Mess,TATLI,tatlilar,gb,3,3,few-steps,Çilek 400 gr | Beze 120 gr | Krema 250 ml | Toz şeker 1 yemek kaşığı,1. Kremayı hafifçe çırpın. || 2. Çileği şekerle karıştırıp 5 dakika bekletin. || 3. Beze kırıklarıyla birlikte kremaya ekleyip hemen servis edin.
nalesniki-z-serem,Naleśniki z Serem,TATLI,tatlilar,pl,3,3,few-steps,Un 180 gr | Süt 300 ml | Yumurta 2 adet | Lor peyniri 250 gr | Toz şeker 3 yemek kaşığı,1. Krep hamurunu hazırlayıp 10 dakika dinlendirin. || 2. Krepleri pişirip lorlu içle sarın. || 3. Doldurulmuş krepleri tavada kısa çevirip servis edin.
kopytka-polonya-usulu,Kopytka,YEMEK,makarna-pilav,pl,3,3,few-steps,Patates 800 gr | Un 200 gr | Tereyağı 40 gr | Dereotu 0.25 demet,1. Patatesi haşlayıp soğutarak ezin. || 2. Unla hamur yapıp küçük parçalar kesin. || 3. Kopytkaları kaynar suda haşlayıp tereyağıyla çevirin.
treacle-tart,Treacle Tart,TATLI,tatlilar,gb,3,3,few-steps,Tart hamuru 1 adet | Altın şurup 300 gr | Ekmek kırıntısı 150 gr | Limon kabuğu 1 tatlı kaşığı | Krema 1 kase,"1. Tart tabanını 10 dakika kör pişirin. || 2. Şurup, kırıntı ve limon kabuğunu karıştırıp tabana dökün. || 3. Tartı 25 dakika daha pişirin ve servis edin."
zapiekanka,Zapiekanka,YEMEK,hamur-isleri,pl,3,3,few-steps,Baget ekmek 2 adet | Mantar 250 gr | Kaşar peyniri 150 gr | Tereyağı 20 gr | Ketçap 4 yemek kaşığı,1. Mantarı tereyağında 6 dakika soteleyin. || 2. Bagetlerin üstüne mantar ve peynir yayın. || 3. Zapiekankayı 200°C fırında 12 dakika pişirip ketçapla servis edin.
ayran-asi-corbasi-erzurum-usulu,Ayran Aşı Çorbası,CORBA,corbalar,tr,4,3,few-steps,Aşurelik buğday 1 su bardağı | Yoğurt 300 gr | Un 1 yemek kaşığı | Nohut 0.5 su bardağı | Nane 1 tatlı kaşığı | Tuz 1 çay kaşığı,"1. Aşurelik buğdayı haşlayıp nohutla birleştirin. || 2. Yoğurt, un ve 0.5 su bardağı suyla terbiyeyi hazırlayın. || 3. Terbiyeyi buğdaya ekleyip tuzla 10 dakika ısıtın. || 4. Ayran aşı çorbasını nane serperek servis edin."
damper,Damper,KAHVALTI,kahvaltiliklar,au,3,3,few-steps,Un 3 su bardağı | Kabartma tozu 2 çay kaşığı | Süt 1 su bardağı | Tuz 1 çay kaşığı | Tereyağı 40 gr,1. Kuru malzemeleri karıştırıp sütle toparlayın. || 2. Hamura yuvarlak şekil verip üstünü hafifçe çizin. || 3. Damperi 200°C fırında 30 dakika pişirin.
tahinli-piyaz-antalya-usulu,Tahinli Piyaz,SALATA,salatalar,tr,3,3,few-steps,Haşlanmış kuru fasulye 3 su bardağı | Tahin 3 yemek kaşığı | Sarımsak 2 diş | Limon suyu 2 yemek kaşığı | Sirke 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Yumurta 2 adet | Maydanoz 0.25 demet,"1. Tahin, sarımsak, limon suyu, sirke ve zeytinyağını çırparak sosu hazırlayın. || 2. Haşlanmış kuru fasulyeyi sos ve maydanozla nazikçe karıştırın. || 3. Piyazı tabağa alıp yumurta dilimleriyle soğuk servis edin."
kavurmali-patatesli-lavas-van-usulu,Van Kavurmalı Patatesli Lavaş,KAHVALTI,kahvaltiliklar,tr,5,3,no-time,Lavaş 2 adet | Kavurma 150 gr | Patates 2 adet | Karabiber 0.5 çay kaşığı,1. Patatesi küçük küpler halinde kızartıp fazla yağını süzdürün. || 2. Kavurmayı tavada 2-3 dakika ısıtın. || 3. Lavaşı ılıtıp içine patates ve kavurmayı paylaştırın. || 4. Karabiber serpip dürüm gibi sıkıca sarın. || 5. Lavaşı sıcak halde servis edin.
tosca-kaka,Tosca Kaka,TATLI,tatlilar,se,3,3,few-steps,Un 220 gr | Toz şeker 180 gr | Yumurta 2 adet | Tereyağı 120 gr | File badem 100 gr,1. Kek hamurunu hazırlayıp kalıba dökün. || 2. Keki 180°C fırında 22 dakika pişirin. || 3. Bademli üst karışımı ekleyip 8 dakika daha pişirin.
muhammara-gaziantep-usulu,Muhammara,SOS,soslar-dippler,tr,3,3,few-steps,Kırmızı kapya biber 4 adet | Ceviz 1 su bardağı | Galeta unu 0.5 su bardağı | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sarımsak 2 diş | Kimyon 0.5 çay kaşığı | Lavaş 4 adet,"1. Kapya biberleri közleyip kabuklarını soyun. || 2. Biber, ceviz, galeta unu, nar ekşisi, zeytinyağı, sarımsak ve kimyonu çekin. || 3. Muhammarayı tabağa alıp lavaşla servis edin."
findikli-un-helvasi-giresun-usulu,Fındıklı Un Helvası,TATLI,tatlilar,tr,3,3,few-steps,Un 1.5 su bardağı | Fındık 0.75 su bardağı | Tereyağı 80 gr | Şeker 0.75 su bardağı | Su 1 su bardağı,1. Şerbeti hazırlayın. || 2. Unu tereyağında 10 dakika kavurun. || 3. Fındık ve şerbeti ekleyip helvayı toplayın.
nohutlu-firikli-semsek-gaziantep-usulu,Gaziantep Nohutlu Firikli Semsek,APERATIF,hamur-isleri,tr,3,3,few-steps,Un 2 su bardağı | Firik 0.75 su bardağı | Haşlanmış nohut 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Firik ve nohudu iç harç olarak hazırlayın. || 3. Semsekleri kapatıp 180°C fırında 18 dakika pişirin.
cevizli-lorlu-kuru-biber-dolmasi-diyarbakir-usulu,Diyarbakır Cevizli Lorlu Kuru Biber Dolması,APERATIF,aperatifler,tr,3,3,few-steps,Kuru dolmalık biber 12 adet | Lor peyniri 250 gr | Ceviz 0.5 su bardağı | Sumak 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,"1. Kuru biberleri 6 dakika haşlayıp süzün. || 2. Lor peynirini ceviz, sumak ve zeytinyağıyla karıştırın. || 3. Biberleri doldurup servis edin."
tarhana-corbasi-kahramanmaras-usulu,Tarhana Çorbası,CORBA,corbalar,tr,3,3,few-steps,Toz tarhana 1 su bardağı | Su 1.2 lt | Tereyağı 25 gr | Pul biber 1 çay kaşığı | Tuz 0.5 çay kaşığı,1. Tarhanayı suyla çırparak açın. || 2. Karışımı tencereye alıp tuzla birlikte 15 dakika pişirin. || 3. Tereyağı ve pul biberi kızdırıp çorbanın üstüne gezdirin.
yogurtlu-kabak-keskegi-sivas-usulu,Sivas Yoğurtlu Kabak Keşkeği,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Aşurelik buğday 1 su bardağı | Kabak 2 adet | Yoğurt 1 su bardağı | Tereyağı 15 gr,1. Buğdayı 15 dakika suda bekletin. || 2. Buğday ve kabağı 30 dakika pişirin. || 3. Yoğurt ve tereyağını ekleyip servis edin.
susamli-tahin-helvasi-aksaray-usulu,Aksaray Susamlı Tahin Helvası,TATLI,tatlilar,tr,3,3,few-steps,Tahin 1 su bardağı | Susam 2 yemek kaşığı | Toz şeker 0.75 su bardağı | Su 0.5 su bardağı,1. Şeker ve suyu 5 dakika kaynatın. || 2. Tahin ve susamı ekleyip karıştırın. || 3. Helvayı toparlayıp servis edin.
pezik-mucveri-diyarbakir-usulu,Diyarbakır Pezik Mücveri,APERATIF,aperatifler,tr,3,3,few-steps,Pazı 1 demet | Yumurta 2 adet | Un 4 yemek kaşığı | Taze soğan 2 dal | Ayçiçek yağı 3 yemek kaşığı,"1. Pazıyı ince doğrayıp suyunu sıkarak hazırlayın. || 2. Yumurta, un ve taze soğanla harç yapıp pazıyı karıştırın. || 3. Karışımdan kaşık kaşık alıp tavada iki yüzünü kızartın."
pazili-kaygana-rize-usulu,Rize Pazılı Kaygana,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Pazı 1 demet | Yumurta 3 adet | Un 4 yemek kaşığı | Süt 0.5 su bardağı | Tereyağı 20 gr,"1. Pazıyı ince kıyıp fazla suyunu sıkın. || 2. Yumurta, un ve sütü çırpıp pazıyı ekleyin. || 3. Karışımı tereyağlı tavada iki yüzünü toplam 8 dakika pişirin."
erikli-yarma-salata-igdir-usulu,Iğdır Erikli Yarma Salata,SALATA,salatalar,tr,3,3,few-steps,Yarma 1 su bardağı | Kırmızı erik 4 adet | Nane 0.25 demet | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Yarmayı 18 dakika haşlayıp soğutun. || 2. Erikleri ince dilimleyin. || 3. Tüm malzemeyi karıştırıp servis edin.
