slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
labneli-zaatar-tost-orta-dogu-usulu,Labneli Zaatar Tost,KAHVALTI,kahvaltiliklar,me,3,4,few-steps;short-step,Ekmek 4 dilim | Labne 0.75 su bardağı | Zaatar 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Ekmeği kızartın. || 2. Labneyi sürün. || 3. Zaatarla servis edin.
vinagrete-brezilya-mangal-usulu,Vinagrete,SALATA,salatalar,br,3,4,few-steps;short-step,Domates 3 adet | Soğan 1 adet | Maydanoz 0.25 demet | Sirke 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Sebzeleri küçük doğrayın. || 2. Sirke ve yağla karıştırın. || 3. Salatayı 10 dakika dinlendirip servis edin.
quinoa-chupe-corbasi-peru-usulu,Quinoa Chupe Çorbası,CORBA,corbalar,pe,3,4,few-steps;short-step,Quinoa 1 su bardağı | Mısır tanesi 1 su bardağı | Patates 1 adet | Süt 0.5 su bardağı | Su 4 su bardağı,1. Quinoayı yıkayın. || 2. Tüm malzemeyi tencereye alın. || 3. Çorbayı 18 dakika pişirin.
sweet-corn-chowder-amerikan-usulu,Sweet Corn Chowder,CORBA,corbalar,us,3,4,few-steps;short-step,Mısır tanesi 2 su bardağı | Patates 1 adet | Süt 1.5 su bardağı | Su 2 su bardağı | Tereyağı 1 yemek kaşığı,1. Sebzeleri tencereye alın. || 2. 12 dakika pişirin. || 3. Sütün bir kısmıyla çorbayı bağlayın.
maple-tavuklu-pirinc-tava-amerikan-usulu,Maple Tavuklu Pirinç Tava,YEMEK,tavuk-yemekleri,us,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Pirinç 1.5 su bardağı | Maple şurubu 1 yemek kaşığı | Su 3 su bardağı,1. Tavuğu 6 dakika pişirin. || 2. Pirinç ve suyu ekleyin. || 3. Maple ile 12 dakika pişirin.
lazotlu-kabak-salatasi-artvin-usulu,Lazotlu Kabak Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Kabak 3 adet | Lazotu 0.5 demet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş,1. Kabağı 6 dakika haşlayın. || 2. Yoğurtlu sosu hazırlayın. || 3. Lazotuyla karıştırıp servis edin.
tereyagli-karalahana-tava-bartin-usulu,Tereyağlı Karalahana Tava,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kara lahana 300 gr | Mısır unu 3 yemek kaşığı | Tereyağı 1.5 yemek kaşığı | Su 1 su bardağı,1. Karalahanayı 4 dakika haşlayın. || 2. Tereyağında kısa süre çevirin. || 3. Mısır unu ile 8 dakika pişirin.
siyez-unlu-elma-keki-kastamonu-usulu,Siyez Unlu Elma Keki,TATLI,tatlilar,tr,3,4,few-steps;short-step,Siyez unu 2 su bardağı | Elma 2 adet | Yoğurt 1 su bardağı | Yumurta 2 adet,1. Kek harcını hazırlayın. || 2. Elmaları kalıba dizin. || 3. Keki 26 dakika pişirin.
sakizli-incir-muhallebisi-cesme-usulu,Sakızlı İncir Muhallebisi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 3 su bardağı | Kuru incir 6 adet | Şeker 0.5 su bardağı | Mısır nişastası 3 yemek kaşığı | Damla sakızı 1 çimdik,1. İncirleri küçük doğrayın. || 2. Sütlü karışımı ocakta koyulaştırın. || 3. İncir ve sakızı ekleyip kaselere pay edin.
tarhanali-kofte-tava-usak-usulu,Tarhanalı Köfte Tava,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Dana kıyma 400 gr | Tarhana 3 yemek kaşığı | Soğan 1 adet | Su 2 su bardağı,1. Köfteleri yoğurup şekillendirin. || 2. Tavada 6 dakika çevirin. || 3. Tarhana sosuyla 10 dakika pişirin.
koruklu-patlican-ezme-foca-usulu,Koruklu Patlıcan Ezme,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Köz patlıcan 3 adet | Koruk suyu 2 yemek kaşığı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Patlıcanı ezin. || 2. Koruk suyu ve yağı ekleyin. || 3. Sarımsakla karıştırıp servis edin.
lorlu-kirmizi-biberli-acma-bursa-usulu,Lorlu Kırmızı Biberli Açma,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Un 2.5 su bardağı | Lor peyniri 180 gr | Köz kırmızı biber 2 adet | Yumurta 1 adet,1. Hamuru yoğurun ve şekillendirin. || 2. İç harcı pay edin. || 3. Açmaları 20 dakika pişirin.
sut-recelli-ekmek-tatlisi-bilecik-usulu,Süt Reçelli Ekmek Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Ekmek 6 dilim | Süt 2 su bardağı | Meyve reçeli 4 yemek kaşığı | Şeker 2 yemek kaşığı,1. Ekmeği kızartın. || 2. Sütlü sosu 8 dakika pişirin. || 3. Reçelle birlikte servis edin.
sumakli-tavuklu-bulgur-pilavi-adana-usulu,Sumaklı Tavuklu Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Pilavlık bulgur 1.5 su bardağı | Sumak 1 yemek kaşığı | Su 3 su bardağı,1. Tavuğu 6 dakika soteleyin. || 2. Bulgur ve suyu ekleyin. || 3. Sumakla birlikte 12 dakika pişirin.
portakalli-tahinli-irmik-kek-mersin-usulu,Portakallı Tahinli İrmik Kek,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 1 su bardağı | Tahin 0.5 su bardağı | Portakal 1 adet | Yumurta 2 adet,1. Kek harcını hazırlayın. || 2. Kalıba dökün. || 3. Keki 24 dakika pişirin.
peynirli-soganli-tahinli-pide-sakarya-usulu,Peynirli Soğanlı Tahinli Pide,YEMEK,hamur-isleri,tr,3,4,few-steps;short-step,Un 2 su bardağı | Soğan 2 adet | Beyaz peynir 150 gr | Tahin 2 yemek kaşığı,1. Hamuru açın. || 2. Soğanı 5 dakika çevirin. || 3. Pideyi 18 dakika pişirin.
tahin-pekmezli-nevzine-kup-kayseri-usulu,Tahin Pekmezli Nevzine Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Bisküvi kırıntısı 1.5 su bardağı | Ceviz 0.5 su bardağı | Tahin 3 yemek kaşığı | Üzüm pekmezi 3 yemek kaşığı,1. Tabanı hazırlayın. || 2. Kup içine pay edin. || 3. Tahin ve pekmezle tamamlayın.
tavuklu-nohutlu-arpa-pilavi-ankara-usulu,Tavuklu Nohutlu Arpa Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Arpa şehriye 1.5 su bardağı | Tavuk göğsü 400 gr | Haşlanmış nohut 1 su bardağı | Su 3 su bardağı,1. Tavuğu 6 dakika soteleyin. || 2. Arpayı ekleyip çevirin. || 3. Nohutla birlikte 12 dakika pişirin.
elmali-irmik-dolgu-kup-kirsehir-usulu,Elmalı İrmik Dolgu Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Elma 2 adet | Tarçın 0.5 çay kaşığı,1. İrmikli tabanı 8 dakika pişirin. || 2. Elmayı kısa süre çevirin. || 3. Kup içinde katmanlayıp soğutun.
kuzu-etli-kenger-kavurma-bingol-usulu,Kuzu Etli Kenger Kavurma,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuşbaşı kuzu eti 450 gr | Kenger 250 gr | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Kengeri 5 dakika haşlayın. || 2. Eti 6 dakika mühürleyin. || 3. Soğanla birlikte 10 dakika pişirin.
cosmopolitan,Cosmopolitan,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Votka 45 ml | Portakal likörü 20 ml | Turna yemişi suyu 30 ml | Misket limonu suyu 15 ml | Buz 1 su bardağı,1. Tüm sıvı malzemeleri buzla dolu çalkalayıcıya alın. || 2. Karışımı 15 saniye çalkalayın. || 3. Soğuk kokteyl kadehine süzün.
turunclu-irmik-tatlisi-mersin-usulu,Turunçlü İrmik Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 1 su bardağı | Süt 3 su bardağı | Şeker 0.5 su bardağı | Turunç suyu 2 yemek kaşığı | Turunç kabuğu 1 tatlı kaşığı,1. Süt ve irmiği tencereye alın. || 2. Karışımı 10 dakika pişirin. || 3. Turunçla tamamlayıp soğutun.
pirasali-mihalic-mucveri-bursa-usulu,Pırasalı Mihaliç Mücveri,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Pırasa 2 adet | Mihaliç peyniri 100 gr | Un 0.75 su bardağı | Yumurta 1 adet | Sıvı yağ 3 yemek kaşığı,1. Pırasayı doğrayıp karışımı hazırlayın. || 2. Mücverleri şekillendirin. || 3. Mücverleri 8 dakika kızartın.
paper-plane,Paper Plane,KOKTEYL,kokteyller,us,3,4,few-steps;short-step,Viski 30 ml | Aperol 30 ml | Amaro 30 ml | Limon suyu 30 ml,1. Tüm malzemeleri buz dolu shakera alın. || 2. Shakerı 12 saniye çalkalayın. || 3. Soğutulmuş coupe bardağa süzün.
lavantali-badem-sutlac-foca-usulu,Lavantali Badem Sütlaç,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 4 su bardağı | Pirinç 0.5 su bardağı | Toz badem 0.25 su bardağı | Şeker 0.5 su bardağı | Lavanta 1 çimdik,1. Pirinci 10 dakika haşlayın. || 2. Süt ve şekeri ekleyin. || 3. Bademle birlikte 8 dakika pişirin.
sinkonta-izmir-usulu,Sinkonta,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Balkabağı 600 gr | Soğan 2 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Su 0.5 su bardağı,1. Soğanı zeytinyağında 5 dakika çevirin. || 2. Kabak ve salçayı ekleyin. || 3. Yemeği 18 dakika pişirin.
