slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
domatesli-tarhana-corbasi-trakya-usulu,Domatesli Tarhana Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Tarhana 4 yemek kaşığı | Domates rendesi 1 su bardağı | Su 5 su bardağı | Tereyağı 1 yemek kaşığı,1. Tarhanayı suyla açın. || 2. Domatesi tereyağında çevirin. || 3. Karışımı 12 dakika pişirin.
peynirli-kabak-mucver-tostu-bursa-usulu,Peynirli Kabak Mücver Tostu,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Kabak 2 adet | Yumurta 1 adet | Kaşar peyniri 100 gr | Ekmek 4 dilim | Un 2 yemek kaşığı,1. Mücver harcını hazırlayın. || 2. Ekmeğin içine harç ve kaşar yerleştirin. || 3. Tostu 8 dakika pişirin.
visneli-ekmek-kadayifi-kup-tekirdag-usulu,Vişneli Ekmek Kadayıfı Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Ekmek kadayıfı 4 dilim | Vişne 1 su bardağı | Kaymak 0.5 su bardağı | Şerbet 0.75 su bardağı,1. Kadayıfı şerbetle ıslatın. || 2. Kup içinde vişneyle katmanlayın. || 3. Kaymakla servis edin.
tahinli-muzlu-irmik-kasesi-alanya-usulu,Tahinli Muzlu İrmik Kasesi,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Süt 2 su bardağı | İrmik 4 yemek kaşığı | Muz 1 adet | Tahin 2 yemek kaşığı,1. İrmiği sütle koyulaştırın. || 2. Kaseye alın. || 3. Muz ve tahinle tamamlayın.
portakalli-tavuk-kulbasti-antalya-usulu,Portakallı Tavuk Külbastı,YEMEK,tavuk-yemekleri,tr,3,4,few-steps;short-step,Tavuk göğsü 550 gr | Portakal suyu 0.75 su bardağı | Kekik 1 çay kaşığı | Zeytinyağı 2 yemek kaşığı,1. Tavuğu tavada mühürleyin. || 2. Portakal suyu ve kekiği ekleyin. || 3. Sosu çektirip servis edin.
surk-peynirli-biberli-durum-hatay-usulu,Sürk Peynirli Biberli Dürüm,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Lavaş 2 adet | Sürk peyniri 120 gr | Köz biber 2 adet | Zeytinyağı 1 yemek kaşığı,1. Lavaşı hafif ısıtın. || 2. Sürk ve biberi içine yayın. || 3. Dürümü sarıp servis edin.
skagen-yumurtali-acik-sandvic-isvec-usulu,Skagen Yumurtalı Açık Sandviç,KAHVALTI,kahvaltiliklar,se,3,4,few-steps;short-step,Karides 150 gr | Yumurta 2 adet | Labne 3 yemek kaşığı | Tam buğday ekmeği 4 dilim | Dereotu 1 tatlı kaşığı,1. Yumurtayı 6 dakika haşlayın. || 2. Karidesli karışımı hazırlayın. || 3. Ekmeğe sürüp yumurtayla servis edin.
kardemummali-elma-crumble-isvec-usulu,Kardemummalı Elma Crumble,TATLI,tatlilar,se,3,4,few-steps;short-step,Elma 4 adet | Un 1 su bardağı | Tereyağı 90 gr | Şeker 0.5 su bardağı | Kakule 0.5 çay kaşığı,1. Elmaları dilimleyin. || 2. Kırıntı harcını hazırlayın. || 3. Tatlıyı 24 dakika pişirin.
nohutlu-kabak-basti-adana-usulu,Nohutlu Kabak Bastı,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kabak 4 adet | Haşlanmış nohut 1 su bardağı | Domates 2 adet | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Soğanı tencerede yumuşatın. || 2. Kabak ve domatesi ekleyin. || 3. Nohutla birlikte 16 dakika pişirin.
sari-bezelye-corbasi-stockholm-usulu,Sarı Bezelye Çorbası,CORBA,corbalar,se,3,4,few-steps;short-step,Sarı bezelye 1 su bardağı | Soğan 1 adet | Havuç 1 adet | Su 5 su bardağı,1. Sebzeleri doğrayın. || 2. Tüm malzemeyi tencereye alın. || 3. Çorbayı 24 dakika pişirin.
lingonberry-collins-isvec-usulu,Lingonberry Collins,KOKTEYL,kokteyller,se,3,4,few-steps;short-step,Cin 0.5 su bardağı | Lingonberry püresi 0.25 su bardağı | Limon suyu 2 yemek kaşığı | Soda 1 su bardağı | Buz 1 su bardağı,"1. Bardağı buzla doldurun. || 2. Cin, püre ve limonu ekleyin. || 3. Sodayla tamamlayıp servis edin."
turos-csusza-tava-macar-usulu,Túrós Csusza Tava,YEMEK,makarna-pilav,hu,3,4,few-steps;short-step,Erişte 3 su bardağı | Lor peyniri 200 gr | Yoğurt 1 su bardağı | Tereyağı 1 yemek kaşığı,1. Erişteyi haşlayın. || 2. Peynirli karışımı hazırlayın. || 3. Makarnayı tavada sosla çevirin.
welsh-rarebit-toast-ingiliz-usulu,Welsh Rarebit Toast,KAHVALTI,kahvaltiliklar,gb,3,4,few-steps;short-step,Ekmek 4 dilim | Cheddar peyniri 160 gr | Süt 0.5 su bardağı | Hardal 1 tatlı kaşığı | Tereyağı 1 yemek kaşığı,1. Ekmeği kızartın. || 2. Peynir sosunu hazırlayın. || 3. Sosu ekmeğin üstüne sürüp servis edin.
erzsebet-sour-macar-usulu,Erzsebet Sour,KOKTEYL,kokteyller,hu,3,4,few-steps;short-step,Viski 0.5 su bardağı | Kayısı likörü 0.25 su bardağı | Limon suyu 2 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyin. || 3. Karıştırıp servis edin.
kabak-cicegi-borani-aydin-usulu,Kabak Çiçeği Borani,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kabak çiçeği 12 adet | Süzme yoğurt 1 su bardağı | Sarımsak 1 diş | Dereotu 0.25 demet | Zeytinyağı 1 tatlı kaşığı,1. Kabak çiçeklerini 3 dakika buharda yumuşatın. || 2. Yoğurt ve sarımsağı karıştırın. || 3. Boranıyı birleştirip servis edin.
sticky-toffee-pudding-kup-ingiliz-usulu,Sticky Toffee Pudding Kup,TATLI,tatlilar,gb,3,4,few-steps;short-step,Hurmalı kek küpü 2 su bardağı | Toffee sos 1 su bardağı | Krema 0.5 su bardağı,1. Kup tabanına kek yerleştirin. || 2. Sos ve kremayı katmanlayın. || 3. Ilık servis edin.
rozmarinli-tavuk-tepsi-ingiliz-usulu,Rozmarinli Tavuk Tepsi,YEMEK,tavuk-yemekleri,gb,3,4,few-steps;short-step,Tavuk kalça 700 gr | Patates 3 adet | Rozmarin 2 dal | Zeytinyağı 2 yemek kaşığı,1. Malzemeleri tepsiye alın. || 2. Baharat ve yağı ekleyin. || 3. Tepsiyi 28 dakika pişirin.
twaroglu-patates-pancake-polonya-usulu,Twaroğlu Patates Pancake,KAHVALTI,kahvaltiliklar,pl,3,4,few-steps;short-step,Patates 4 adet | Twarog 150 gr | Yumurta 1 adet | Un 2 yemek kaşığı | Ayçiçek yağı 3 yemek kaşığı,1. Patatesi rendeleyip suyunu sıkın. || 2. Harca peynir ve yumurta ekleyin. || 3. Pancakeleri 10 dakika pişirin.
sernik-kavanozu-polonya-usulu,Sernik Kavanozu,TATLI,tatlilar,pl,3,4,few-steps;short-step,Krem peynir 200 gr | Bisküvi kırıntısı 1 su bardağı | Yaban mersini 1 su bardağı | Şeker 0.25 su bardağı,1. Krem peynir ve şekeri çırpın. || 2. Kavanoz tabanına kırıntı serpin. || 3. Katmanlayıp soğuk servis edin.
lamington-trifle-kup-avustralya-usulu,Lamington Trifle Kup,TATLI,tatlilar,au,3,4,few-steps;short-step,Kakaolu kek küpü 2 su bardağı | Krema 1 su bardağı | Reçel 0.5 su bardağı | Hindistancevizi rendesi 2 yemek kaşığı,1. Kup tabanına kek yerleştirin. || 2. Krema ve reçelle katmanlayın. || 3. Hindistanceviziyle servis edin.
pancarli-kuzu-tepsi-avustralya-usulu,Pancarlı Kuzu Tepsi,YEMEK,et-yemekleri,au,3,4,few-steps;short-step,Kuzu dilim 600 gr | Pancar 3 adet | Biberiye 2 dal | Zeytinyağı 2 yemek kaşığı,1. Malzemeleri tepsiye alın. || 2. Baharat ve yağı ekleyin. || 3. Tepsiyi 28 dakika pişirin.
ginger-pineapple-smash-avustralya-usulu,Ginger Pineapple Smash,KOKTEYL,kokteyller,au,3,4,few-steps;short-step,Rom 0.5 su bardağı | Ananas suyu 0.5 su bardağı | Taze zencefil 1 tatlı kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ve zencefili ekleyin. || 3. Karıştırıp servis edin.
el-presidente-kuba-usulu,El Presidente,KOKTEYL,kokteyller,cu,3,4,few-steps;short-step,Beyaz rom 45 ml | Kuru vermut 25 ml | Portakal likörü 10 ml | Buz 1 su bardağı,1. Karıştırma bardağını buzla doldurun. || 2. İçkileri ekleyip karıştırın. || 3. Süzüp servis edin.
findikli-sutlu-puding-kasesi-trabzon-usulu,Fındıklı Sütlü Puding Kasesi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 3 su bardağı | Mısır nişastası 3 yemek kaşığı | Bal 2 yemek kaşığı | Fındık 0.5 su bardağı,1. Sütlü karışımı koyulaştırın. || 2. Kaselere pay edin. || 3. Bal ve fındıkla tamamlayın.
hamsili-taze-bezelye-pilavi-samsun-usulu,Hamsili Taze Bezelye Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Hamsi fileto 250 gr | Pirinç 1.5 su bardağı | Taze bezelye 1 su bardağı | Soğan 1 adet | Su 2.5 su bardağı,1. Soğanı kısa süre çevirin. || 2. Pirinç ve bezelyeyi ekleyin. || 3. Hamsiyle birlikte 14 dakika pişirin.
karalahanali-yogurtlu-salata-bartin-usulu,Karalahanalı Yoğurtlu Salata,SALATA,salatalar,tr,3,4,few-steps;short-step,Kara lahana 200 gr | Yoğurt 1.5 su bardağı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Karalahanayı 4 dakika haşlayın. || 2. Yoğurtlu sosu hazırlayın. || 3. Malzemeleri karıştırıp servis edin.
lorlu-enginar-boregi-urla-usulu,Lorlu Enginar Böreği,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 4 adet | Enginar kalbi 4 adet | Lor peyniri 180 gr | Zeytinyağı 2 yemek kaşığı,1. İç harcı hazırlayın. || 2. Yufkaları harçla katlayın. || 3. Böreği 22 dakika pişirin.
sevketibostanli-tavuk-sote-aydin-usulu,Şevketibostanlı Tavuk Sote,YEMEK,tavuk-yemekleri,tr,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Şevketibostan 250 gr | Limon suyu 2 yemek kaşığı | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Tavuğu 6 dakika soteleyin. || 2. Soğan ve otu ekleyin. || 3. Limonla birlikte 8 dakika pişirin.
kuzu-etli-pazi-diblesi-amasya-usulu,Kuzu Etli Pazı Diblesi,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuşbaşı kuzu eti 450 gr | Pazı 200 gr | Pirinç 1 su bardağı | Soğan 1 adet | Su 2 su bardağı,1. Eti 8 dakika mühürleyin. || 2. Soğan ve pirinci ekleyin. || 3. Pazıyla birlikte 14 dakika pişirin.
