slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
arroz-con-leche-cubano,Arroz con Leche Cubano,TATLI,tatlilar,cu,3,3,few-steps,Pirinç 1 su bardağı | Süt 1 litre | Şeker 120 gr | Tarçın 1 çubuk,1. Pirinç ve sütü tencereye alın. || 2. Karışımı 40 dakika karıştırarak pişirin. || 3. Şeker ekleyip 5 dakika daha pişirin.
cintar-kavurmasi-mugla-usulu,Muğla Çıntar Kavurması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Çıntar mantarı 500 gr | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı | Limon 0.5 adet,1. Mantarları temizleyip iri doğrayın. || 2. Zeytinyağında sarımsağı 1 dakika çevirip mantarları ekleyin. || 3. Kavurmayı 10 dakika pişirip limonla servis edin.
lor-dolmasi-erzurum-usulu,Erzurum Lor Dolması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Pazı 1 demet | Lor peyniri 250 gr | Yumurta 1 adet | Kuru soğan 1 adet | Yoğurt 1 kase,"1. Pazı yapraklarını 1 dakika haşlayıp süzün. || 2. Lor, yumurta ve ince doğranmış soğanı karıştırarak iç harcı hazırlayın. || 3. Yapraklara iç koyup sarın, dolmaları tencerede 20 dakika pişirin ve yoğurtla servis edin."
sopa-de-fideo,Sopa de Fideo,CORBA,corbalar,mx,3,3,few-steps,İnce erişte 200 gr | Domates 3 adet | Tavuk suyu 1 litre | Soğan 1 adet,1. Erişteyi yağda 3 dakika kavurun. || 2. Domates ve soğanı püre yapıp tencereye ekleyin. || 3. Tavuk suyuyla 15 dakika pişirin.
tereyagli-bezelye-ezmesi,Tereyağlı Bezelye Ezmesi,APERATIF,aperatifler,se,3,3,few-steps,Bezelye 300 gr | Tereyağı 20 gr | Limon suyu 1 yemek kaşığı | Nane 6 yaprak,1. Bezelyeyi 4 dakika haşlayın. || 2. Tereyağı ve limonla blenderdan geçirin. || 3. Nane ekleyip servis tabağına alın.
karadeniz-lahana-sarmasi,Lahana Sarması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kara lahana 2 demet | Bulgur 1.5 su bardağı | Soğan 2 adet | Domates salçası 1 yemek kaşığı,"1. Lahana yapraklarını 5 dakika haşlayıp süzün. || 2. Bulgur, soğan ve salçayla iç hazırlayın. || 3. Sarmaları tencereye dizip 50 dakika pişirin."
peynirli-dereotlu-mini-borek-bilecik-usulu,Bilecik Peynirli Dereotlu Mini Börek,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 3 adet | Beyaz peynir 150 gr | Dereotu 0.25 demet | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Peyniri dereotuyla karıştırın. || 2. Yufkayı küçük üçgenlere bölüp içi koyun. || 3. Üzerine yumurta sürüp 190°C fırında 20 dakika pişirin.
revithia-yunan-usulu,Revithia,YEMEK,baklagil-yemekleri,gr,3,3,few-steps,Haşlanmış nohut 2 su bardağı | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı | Su 1.5 su bardağı,1. Soğanı yağda 4 dakika çevirin. || 2. Nohut ve suyu ekleyin. || 3. Yemeği 30 dakika pişirip limonla bitirin.
tod-mun-pla,Tod Mun Pla,APERATIF,aperatifler,th,3,3,few-steps,Beyaz balık fileto 500 gr | Kırmızı köri ezmesi 1.5 yemek kaşığı | Yumurta 1 adet | Taze fasulye 100 gr,"1. Balık, köri ezmesi ve yumurtayı macun kıvamına getirin. || 2. İnce fasulyeyi karıştırıp küçük köfteler yapın. || 3. Köfteleri yağda 10-12 dakika kızartın."
kuru-domatesli-beyaz-fasulye-dip,Kuru Domatesli Beyaz Fasulye Dip,SOS,soslar-dippler,me,3,3,few-steps,Haşlanmış beyaz fasulye 300 gr | Kuru domates 70 gr | Limon suyu 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Fasulye ve kuru domatesi robota alın. || 2. Limon suyu ve zeytinyağı ekleyip çekin. || 3. Kıvamını ayarlayıp soğuk servis edin.
firin-tarcinli-armut,Fırın Tarçınlı Armut,TATLI,tatlilar,tr,3,3,few-steps,Armut 4 adet | Bal 3 yemek kaşığı | Tereyağı 20 gr | Tarçın 0.5 çay kaşığı,"1. Armutları ortadan ikiye kesip fırın kabına yerleştirin. || 2. Üzerine bal, tereyağı ve tarçın ekleyin. || 3. 190°C fırında 25 dakika pişirin."
mai-tai,Mai Tai,KOKTEYL,kokteyller,us,3,3,few-steps,Rom 60 ml | Lime suyu 25 ml | Portakal likörü 15 ml | Badem şurubu 15 ml | Buz 1 su bardağı,1. Tüm sıvı malzemeleri shaker'a alın. || 2. Buzla 12 saniye çalkalayın. || 3. Kırık buz dolu bardağa süzün.
cokelekli-bazlama-sandvic-sivas-usulu,Çökelekli Bazlama Sandviç,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Bazlama 2 adet | Çökelek 180 gr | Maydanoz 0.25 demet | Taze nane 6 yaprak | Zeytinyağı 1 yemek kaşığı | Domates 2 adet,"1. Çökelek, maydanoz, taze nane ve zeytinyağını karıştırın. || 2. Bazlamaları tavada 3 dakika ısıtın. || 3. İç harcı bazlamaların arasına paylaştırıp domatesle servis edin."
nokul-samsun-usulu,Samsun Nokulu,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Ilık süt 1 su bardağı | Instant maya 1 tatlı kaşığı | Ceviz 1 su bardağı | Kuru üzüm 0.5 su bardağı | Tereyağı 50 gr,"1. Hamuru yoğurup 20 dakika mayalandırın. || 2. Hamuru açıp ceviz, üzüm ve eritilmiş tereyağını yayarak rulo yapın. || 3. Nokulu dilimleyip 190°C fırında 25 dakika pişirin."
yaglisi-giresun-usulu,Giresun Yağlısı,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Ilık su 1 su bardağı | Kolot peyniri 180 gr | Tereyağı 40 gr | Instant maya 1 tatlı kaşığı,1. Hamuru yoğurup 15 dakika dinlendirin. || 2. Hamuru yuvarlak açıp ortasına peynir ve tereyağı yerleştirin. || 3. Yağlıyı 220°C fırında 14 dakika pişirip sıcak servis edin.
eli-bogrunde-kahramanmaras-usulu,Kahramanmaraş Eli Böğründe,YEMEK,et-yemekleri,tr,3,3,few-steps,Kuzu kuşbaşı 700 gr | Yeşil biber 4 adet | Domates 3 adet | Sarımsak 4 diş | Tuz 1 çay kaşığı,"1. Eti, biberi, domatesi ve sarımsağı tepsiye yerleştirin. || 2. Tuz ekleyip malzemeyi kendi suyuyla karıştırın. || 3. Yemeği 190°C fırında 45 dakika pişirip sıcak servis edin."
pisco-sour,Pisco Sour,KOKTEYL,kokteyller,pe,3,3,few-steps,Pisco brendi 60 ml | Lime suyu 25 ml | Şeker şurubu 20 ml | Yumurta akı 1 adet | Bitters 2 damla,"1. Pisco brendi, lime, şurup ve yumurta akını buzsuz 15 saniye çalkalayın. || 2. Buz ekleyip 12 saniye daha çalkalayın. || 3. Soğuk kadehe süzüp bitters damlatın."
arroz-carreteiro,Arroz Carreteiro,YEMEK,makarna-pilav,tr,3,3,few-steps,Pirinç 2 su bardağı | Kurutulmuş dana eti 400 gr | Soğan 1 adet | Domates 2 adet,"1. Kurutulmuş eti sıcak suda 20 dakika bekletip doğrayın. || 2. Et, soğan ve domatesi 10 dakika kavurun. || 3. Pirinci ekleyip 25 dakika pişirin."
zenzai,Zenzai,TATLI,tatlilar,jp,5,3,no-time,Haşlanmış kırmızı fasulye 2 su bardağı | Şeker 0.5 su bardağı | Su 2 su bardağı | Mochi 4 adet,1. Haşlanmış kırmızı fasulyeyi su ve şekerle tencerede 12-15 dakika kaynatın. || 2. Mochileri tavada ya da 200°C fırında hafif şişip renk alana kadar 6-8 dakika ısıtın. || 3. Tatlı fasulyeli karışımı kaselere paylaştırın. || 4. Her kasenin üstüne sıcak mochi yerleştirip bekletmeden servis edin. || 5. Tatlıyı koyu kıvamlı ve sıcak halde sunun.
sidecar,Sidecar,KOKTEYL,kokteyller,fr,3,3,few-steps,Brendi 50 ml | Portakal likörü 25 ml | Limon suyu 20 ml | Şeker 1 çay kaşığı | Buz 1 su bardağı,"1. Kadeh kenarını limonla ıslatıp şekere batırın. || 2. Brendi, portakal likörü ve limonu buzla 12 saniye çalkalayın. || 3. Kadehe süzüp servis edin."
whiskey-highball,Whiskey Highball,KOKTEYL,kokteyller,jp,3,3,few-steps,Viski 45 ml | Soda 120 ml | Buz 1 su bardağı | Limon kabuğu 1 adet,1. Bardağı buzla doldurun. || 2. Viskiyi ekleyip 10 saniye karıştırın. || 3. Sodayı yavaşça ekleyip limon kabuğuyla servis edin.
avokadolu-yumurtali-tost-peru-usulu,Avokadolu Yumurtalı Tost,KAHVALTI,kahvaltiliklar,pe,5,3,no-time,Ekmek 4 dilim | Avokado 1 adet | Yumurta 2 adet | Limon suyu 1 tatlı kaşığı,"1. Yumurtaları kaynar suda 9 dakika haşlayın, sonra soğutup iri parçalayın. || 2. Avokadoyu limon suyuyla ezin, sürülebilir bir kıvam hazırlayın. || 3. Ekmek dilimlerini kızgın tavada her yüzü 2 dakika çıtırlaştırın. || 4. Avokadolu karışımı tostların üzerine yayın, yumurtaları üstüne paylaştırın. || 5. Tostları bekletmeden ılık servis edin."
penicillin-kokteyl,Penicillin Kokteyl,KOKTEYL,kokteyller,us,3,3,few-steps,Viski 50 ml | İsli viski 10 ml | Limon suyu 25 ml | Bal şurubu 20 ml | Zencefil 10 gr,"1. Viski, limon, bal şurubu ve rendelenmiş zencefili shaker'a alın. || 2. Buzla 12 saniye çalkalayın. || 3. Bardağa süzüp isli viskiyi üstten gezdirin."
dark-and-stormy,Dark and Stormy,KOKTEYL,kokteyller,tr,3,3,few-steps,Koyu rom 50 ml | Zencefil birası 120 ml | Lime suyu 15 ml | Buz 1 su bardağı,1. Buz dolu bardağa zencefil birası ve lime suyunu koyun. || 2. Koyu romu üstten dökün. || 3. Tek tur karıştırıp servis edin.
ayranli-evelik-corbasi-erzincan-usulu,Ayranlı Evelik Çorbası,CORBA,corbalar,tr,5,3,no-time,Evelik otu 150 gr | Yoğurt 1.5 su bardağı | Aşurelik buğday 0.75 su bardağı | Su 5 su bardağı | Yumurta 1 adet,"1. Aşurelik buğdayı suyla tencereye alın, orta ateşte 35-40 dakika haşlayın. || 2. Evelik otunu ince doğrayın, buğday yumuşayınca tencereye ekleyin. || 3. Yoğurt ile yumurtayı ayrı kapta çırpın, çorba suyuyla ılıştırın. || 4. Terbiyeyi tencereye yavaşça dökün, 8-10 dakika karıştırarak pişirin. || 5. Evelik otu yumuşayınca çorbayı bir taşım daha kaynatıp sıcak servis edin."
egg-coffee-overnight-oats-vietnam-usulu,Vietnam Egg Coffee Overnight Oats,KAHVALTI,smoothie-shake,vn,3,3,few-steps,Yulaf 1 su bardağı | Demlenmiş kahve 0.75 su bardağı | Yoğunlaştırılmış süt 3 yemek kaşığı | Yumurta sarısı 2 adet | Süt 0.5 su bardağı,"1. Yulaf, kahve ve sütü karıştırıp buzdolabına alın. || 2. Yumurta sarısı ve yoğunlaştırılmış sütü köpürene kadar çırpın. || 3. Kremayı yulafın üstüne koyup soğuk servis edin."
aviation,Aviation,KOKTEYL,kokteyller,tr,3,3,few-steps,Cin 50 ml | Maraschino likörü 15 ml | Limon suyu 20 ml | Menekşe likörü 5 ml | Buz 1 su bardağı,1. Tüm malzemeleri buzla shaker'a alın. || 2. 12 saniye çalkalayın. || 3. Soğuk kadehe süzüp servis edin.
ayranli-kete-agri-usulu,Ağrı Ayranlı Kete,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Ayran 1 su bardağı | Yumurta 1 adet | Tereyağı 40 gr | Tuz 0.75 çay kaşığı,"1. Un, ayran, yumurta ve tuzla hamur yoğurun. || 2. Hamuru açıp eritilmiş tereyağı sürerek rulo yapın. || 3. Keteyi 190°C fırında 28 dakika pişirin."
ayvali-bulgur-pilavi-konya-usulu,Konya Ayvalı Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Pilavlık bulgur 1.5 su bardağı | Ayva 1 adet | Kuru soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2 su bardağı,1. Soğan ve ayvayı 4 dakika soteleyin. || 2. Bulguru ekleyip kısa süre çevirin. || 3. Su ekleyip pilavı 15 dakika pişirin.
badem-ezmesi-edirne-usulu,Edirne Badem Ezmesi,TATLI,tatlilar,tr,5,3,no-time,Badem 2 su bardağı | Toz şeker 1 su bardağı | Su 0.25 su bardağı,1. Bademleri sıcak suda bekletip kabuklarını kolayca soyun. || 2. Soyulan bademleri şekerle birlikte mutfak robotunda ince çekin. || 3. Gerekirse çok az su ekleyip karışımı yoğrulabilir kıvama getirin. || 4. Rulo yapıp dilimleyin ya da küçük lokmalar halinde şekillendirin. || 5. Badem ezmesini 30 dakika dinlendirip servis edin.
bademli-zeytinli-salata-ispanya-usulu,Bademli Zeytinli Salata,SALATA,salatalar,es,5,3,no-time,Karışık yeşillik 1 paket | Yeşil zeytin 0.75 su bardağı | Badem 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,"1. Karışık yeşilliği kurutup geniş servis tabağına yayın. || 2. Yeşil zeytinleri iri dilimleyin, bademleri hafifçe kırın. || 3. Zeytinyağını kısa bir sos olacak kadar çırpın. || 4. Zeytin ve bademi yeşilliğin üstüne dağıtın, zeytinyağını gezdirin. || 5. Salatayı hafifçe karıştırıp bekletmeden servis edin."
baharatli-lor-ezmesi-edirne-usulu,Edirne Baharatlı Lor Ezmesi,SOS,soslar-dippler,tr,4,3,few-steps,Lor peyniri 250 gr | Kırmızı toz biber 0.5 çay kaşığı | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,"1. Loru çatal yardımıyla iyice ezin, topaklarını giderin. || 2. Kırmızı toz biber, kıyılmış dereotu ve zeytinyağını ekleyin. || 3. Karışımı homojen hale gelene kadar birkaç dakika karıştırın. || 4. Ezmeyi 15 dakika dinlendirip meze gibi servis edin."
tangyuan,Tangyuan,TATLI,tatlilar,cn,3,3,few-steps,Yapışkan pirinç unu 1.5 su bardağı | Su 0.75 su bardağı | Siyah susam ezmesi 4 yemek kaşığı | Esmer şeker 3 yemek kaşığı,1. Pirinç unu ve suyla pürüzsüz bir hamur yoğurun. || 2. Parçalara ayırıp içine susam ezmesi koyarak kapatın. || 3. Kaynar suda yüzeye çıkana kadar 5-6 dakika haşlayın.
