slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
turos-batyu,Túrós Batyu,hamur-isleri,KAHVALTI,hu,0,Milföy hamuru 8 adet | Lor peyniri 250 gr | Toz şeker 3 yemek kaşığı | Yumurta 1 adet,"1. Lor, şeker ve yumurtayı karıştırın. || 2. İçi hamura koyup bohça gibi kapatın. || 3. Çörekleri 190°C fırında 20 dakika pişirin.",İçi çok sulu bırakmamak çöreğin ortasının fırında açılmasını engeller.,Pudra şekeri serperek ılık servis edin.
turos-csusza-macar-usulu,Túrós Csusza,makarna-pilav,YEMEK,hu,0,Erişte 300 gr | Lor peyniri 200 gr | Ekşi krema 1 su bardağı | Tereyağı 20 gr,1. Erişteyi haşlayıp suyunun birazını ayırın. || 2. Tereyağı ve ekşi kremayı tavada ısıtın. || 3. Erişteyi ve lor peynirini sosa katıp karıştırarak servis edin.,Makarnanın suyundan birkaç kaşık ayırmak peyniri daha kremamsı yaymaya yardımcı olur.,Üzerine ekstra karabiber serperek sıcak servis edin.
turos-csusza-tava-macar-usulu,Túrós Csusza Tava,makarna-pilav,YEMEK,hu,0,Erişte 3 su bardağı | Lor peyniri 200 gr | Yoğurt 1 su bardağı | Tereyağı 1 yemek kaşığı,1. Erişteyi haşlayın. || 2. Peynirli karışımı hazırlayın. || 3. Makarnayı tavada sosla çevirin.,Makarnayı hafif diri bırakmak sosla karışınca daha dengeli sonuç verir.,Tabağın yanına bir parça kıtır ekmek koyup sosun sıyrılmasını tamamlayın.
turos-gomboc-macar-usulu,Túrós Gombóc,tatlilar,TATLI,hu,0,Lor peyniri 300 gr | Yumurta 1 adet | Galeta unu 1 su bardağı | Toz şeker 0.25 su bardağı,"1. Lor, yumurta ve yarım bardak galetayı karıştırın. || 2. Toplar yapıp 4 dakika haşlayın. || 3. Kalan galetaya bulayıp servis edin.",Hamuru kısa soğutmak şekli korur.,Üstüne ince çekilmiş kakao ve iri kıyılmış Antep fıstığı gezdirip küçük porsiyon tabağında sunun.
turos-lepeny,Túrós Lepeny,tatlilar,TATLI,hu,0,Un 220 gr | Lor peyniri 350 gr | Yumurta 2 adet | Toz şeker 120 gr | İrmik 1 yemek kaşığı,1. Taban hamurunu hazırlayıp tepsiye yayın. || 2. Lorlu içi üstüne yayın. || 3. Tatlıyı 180°C fırında 30 dakika pişirin.,Lor karışımına çok az irmik eklemek kesildiğinde suyunu bırakmasını azaltır.,Kare dilimler halinde ılık servis edin.
turos-palacsinta-kup-macaristan-usulu,Turos Palacsinta Kup,tatlilar,TATLI,hu,0,Krep 4 adet | Lor peyniri 1 su bardağı | Reçel 0.5 su bardağı | Krema 0.5 su bardağı,1. Lorlu içi hazırlayın. || 2. Krepleri doldurup doğrayın. || 3. Kup katlarını kurup servis edin.,Krepleri ince tutmak kup içinde daha zarif katman verir.,Üstüne iri kıyılmış çiğ fındık ve bir damla gül suyuyla sunum kurun.
turp-otu-kavurmasi,Turp Otu Kavurması,sebze-yemekleri,YEMEK,tr,0,Turp otu 2 demet | Soğan 1 adet | Zeytinyağı 4 yemek kaşığı | Limon 1 adet,1. Turp otunu 5 dakika haşlayıp süzün. || 2. Soğanı zeytinyağında 6 dakika kavurun. || 3. Turp otunu ekleyip 8 dakika çevirin.,Pişmeye başlamadan önce tüm malzemeleri doğrayıp tezgahta dizmek tat dengesini bozmadan akışı korur.,"Yanına yoğurt veya cacık ve birkaç dilim limonla, hafif ılık serin."
turplu-narli-tahinli-salata-hatay-usulu,Turplu Narlı Tahinli Salata,salatalar,SALATA,tr,0,Turp 3 adet | Nar tanesi 1 su bardağı | Tahin 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Turpları ince dilimleyin. || 2. Sosu çırpın. || 3. Narla birleştirip servis edin.,Nar tanelerini servis anında eklemek patlamış dokuyu korur.,Soğuk servis edin.
turplu-yogurtlu-asma-salatasi-malatya-usulu,Turplu Yoğurtlu Asma Salatası,salatalar,SALATA,tr,0,Asma yaprağı 12 adet | Turp 3 adet | Yoğurt 1 su bardağı | Sarımsak 1 diş,1. Yaprağı 1 dakika haşlayın. || 2. Turpu ince doğrayın. || 3. Yoğurtla karıştırıp servis edin.,Asma yaprağını 1 dakika haşlamak sertliğini alırken rengini korur.,Soğuk servis edin.
turron-yogurt-kup-ispanya-usulu,İspanya Turron Yoğurt Kup,tatlilar,TATLI,es,0,Yoğurt 2 su bardağı | Turron 120 gr | Bal 1 yemek kaşığı | Portakal kabuğu rendesi 0.5 çay kaşığı,1. Yoğurt ve balı karıştırın. || 2. Turronu küçük parçalara ayırın. || 3. Kuplara kat kat doldurup soğuk servis edin.,Turronu servis öncesi eklemek çıtırlığını korumasına yardım eder.,Soğuk servis etmeden önce küçük dilimlere bölün; tabağın yanına sade bir kaşık krema koyun.
tursu-kavurmali-yumurta-rize-usulu,Rize Turşu Kavurmalı Yumurta,kahvaltiliklar,KAHVALTI,tr,0,Fasulye turşusu 250 gr | Kuru soğan 1 adet | Yumurta 3 adet | Tereyağı 20 gr,1. Turşuyu iri doğrayıp fazla suyunu sıkın. || 2. Soğanı tereyağında 4 dakika çevirip turşuyu ekleyin. || 3. Yumurtaları kırıp tavayı 4 dakika daha pişirerek servis edin.,Turşuyu tavaya almadan önce fazla suyunu sıkmak yumurtanın sulanmasını belirgin biçimde azaltır.,Yanına mısır ekmeği koyarak sıcak servis edin.
tursulu-kavrulmus-lahana-rize-usulu,Rize Turşulu Kavrulmuş Lahana,kahvaltiliklar,KAHVALTI,tr,0,Beyaz lahana 500 gr | Fasulye turşusu 200 gr | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Lahanayı ince doğrayın ve soğanı piyazlık kesin. || 2. Soğanı yağda 4 dakika çevirip lahanayı ekleyin. || 3. Turşuyu katıp tavayı 8 dakika daha pişirerek servis edin.,Turşuyu son aşamada eklemek diri dokusunu koruyup tavayı sulandırmasını azaltır.,Mısır ekmeğiyle sıcak servis edin.
tursulu-patates-salata-sinop-usulu,Turşulu Patates Salata,salatalar,SALATA,tr,0,Patates 3 adet | Kornişon turşu 6 adet | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Patatesi 12 dakika haşlayın. || 2. Turşuyu küçük doğrayın. || 3. Tüm malzemeyi karıştırıp servis edin.,Patatesi soğutup doğramak salatada dağılmadan kalmasına yardım eder.,Soğuk servis edin.
turunc-recelli-labne-tostu-antalya-usulu,Turunç Reçelli Labne Tostu,kahvaltiliklar,KAHVALTI,tr,0,Ekşi mayalı ekmek 4 dilim | Labne 0.75 su bardağı | Turunç reçeli 3 yemek kaşığı | Tereyağı 10 gr,1. Ekmeği kızartın. || 2. Labne ve reçeli sürün. || 3. Tostu hemen servis edin.,Reçeli ince sürmek labnenin tadını bastırmadan aromayı taşır.,"Yanına közlenmiş biber, salatalık turşusu ve sıcak çörek dilimleriyle serpintisiz sunum kurun."
turunclu-irmik-tatlisi-mersin-usulu,Turunçlü İrmik Tatlısı,tatlilar,TATLI,tr,0,İrmik 1 su bardağı | Süt 3 su bardağı | Şeker 0.5 su bardağı | Turunç suyu 2 yemek kaşığı | Turunç kabuğu 1 tatlı kaşığı,1. Süt ve irmiği tencereye alın. || 2. Karışımı 10 dakika pişirin. || 3. Turunçla tamamlayıp soğutun.,Turunç kabuğunu ince rendelemek acılığı azaltıp kokuyu öne çıkarır.,Tabak kenarına taze meyve dilimleri ve bir yaprak nane yerleştirip soğuk olarak verin.
turunclu-kuskus-salatasi-mersin-usulu,Mersin Turunçlu Kuskus Salatası,salatalar,SALATA,tr,0,Kuskus 1.5 su bardağı | Turunç suyu 3 yemek kaşığı | Maydanoz 0.25 demet | Salatalık 1 adet | Zeytinyağı 1 yemek kaşığı,1. Kuskusu 8 dakika haşlayıp süzün. || 2. Yeşillik ve salatalığı ince doğrayın. || 3. Tüm malzemeyi turunç suyu ile karıştırıp servis edin.,Kuskusu haşladıktan sonra soğuk sudan geçirmek tanelerin yapışmasını azaltır.,Tabağı tahta masaya koyup yanına ince dilimlenmiş limon ve bir kase sarımsaklı yoğurt iliştirin.
turunclu-zeytin-salatasi-antalya-usulu,Turunçlü Zeytin Salatası,salatalar,SALATA,tr,0,Yeşil zeytin 1.5 su bardağı | Turunç suyu 2 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 tatlı kaşığı,1. Zeytinleri süzün. || 2. Diğer malzemelerle karıştırın. || 3. Salatayı servis edin.,Turunç suyunu az eklemek zeytinin kendi tadını öne çıkarırken ferahlık bırakır.,Tabağı tahta masaya koyup yanına ince dilimlenmiş limon ve bir kase sarımsaklı yoğurt iliştirin.
tutlu-yarma-corbasi-erzincan-usulu,Erzincan Tutlu Yarma Çorbası,corbalar,CORBA,tr,0,Yarma 1 su bardağı | Kuru dut 0.5 su bardağı | Su 1.25 lt | Tuz 0.5 çay kaşığı,1. Yarmayı yıkayıp tencereye alın. || 2. 1.25 litre suyla 20 dakika pişirin. || 3. Kuru dutu ekleyip 4 dakika daha kaynatın.,Kuru dutu sonradan eklemek çorbada tamamen eriyip kaybolmamasını sağlar.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
tutmac-corbasi,Tutmaç Çorbası,corbalar,CORBA,tr,0,Erişte 1 su bardağı | Yeşil mercimek 0.5 su bardağı | Yoğurt 300 gr | Un 1 yemek kaşığı | Sarımsak 2 diş | Nane 1 tatlı kaşığı | Tereyağı 25 gr | Tuz 1 çay kaşığı,"1. Mercimeği 15 dakika haşlayıp erişte ve tuzu ekleyin. || 2. Yoğurt, un ve sarımsağı çırpıp tencereye azar azar alıştırın. || 3. Çorbayı 8 dakika daha pişirip naneli tereyağıyla servis edin.",Yoğurtlu karışımı tencereye azar azar alıştırmak kesilmeden pürüzsüz sonuç verir.,Üzerine naneli tereyağı gezdirerek sıcak servis edin.
tuzlu-karamelli-kahve,Tuzlu Karamelli Kahve,kahve-sicak-icecekler,ICECEK,tr,0,Espresso 60 ml | Süt 180 ml | Karamel sos 2 yemek kaşığı | İnce deniz tuzu 1 çimdik,1. Karamel sosu espressoyla karıştırın. || 2. Sütü ısıtıp köpürtün. || 3. Sütü ekleyip en üste bir çimdik tuz serpin.,Tuzu çok az tutun; amaç kahveyi tuzlandırmak değil karamelin şekerini toplamak.,Üzerine ince karamelli köpükle servis edin.
tvorog-zapekanka-rus-usulu,Tvorog Zapekanka,tatlilar,TATLI,ru,0,Tvorog 400 gr | Yumurta 2 adet | Toz şeker 0.5 su bardağı | İrmik 0.25 su bardağı,1. Malzemeleri karıştırın. || 2. Harci kalıba yayın. || 3. 190°C fırında 28 dakika pişirin.,Harcı çok çırpmamak yoğun dokuyu korur.,"Altına bir kaşık vişne reçeli, yanına soğuk süt bardağı koyarak çocuklu sofralara hazırlayın."
tvoroglu-biberli-tost-macar-usulu,Tvoroglu Biberli Tost,kahvaltiliklar,KAHVALTI,hu,0,Ekmek 4 dilim | Tvorog peyniri 150 gr | Tatlı kırmızı biber 1 adet | Tereyağı 1 tatlı kaşığı,1. Ekmeği kızartın. || 2. Peynir ve biberi hazırlayın. || 3. Üzerine pay edip servis edin.,Biberi ince doğramak tosta daha dengeli dağılmasını sağlar.,Ilık servis edin.
tvorozhnaya-zapekanka-rus-usulu,Tvorozhnaya Zapekanka,kahvaltiliklar,KAHVALTI,ru,0,Taze peynir 300 gr | İrmik 0.5 su bardağı | Yumurta 2 adet | Şeker 0.25 su bardağı | Kuru üzüm 0.25 su bardağı,1. Karışımı hazırlayın. || 2. Karışımı kalıba yayın. || 3. Zapekankayı 22 dakika pişirin.,Karışımı fazla çırpmamak dilimin fırında çatlamadan kabarmasına yardım eder.,Tahta tepsiye yerleştirip bir sürahi portakal suyu ve karmaşık tane ekmek dilimleri ekleyin.
twaroglu-patates-pancake-polonya-usulu,Twaroğlu Patates Pancake,kahvaltiliklar,KAHVALTI,pl,0,Patates 4 adet | Twarog 150 gr | Yumurta 1 adet | Un 2 yemek kaşığı | Ayçiçek yağı 3 yemek kaşığı,1. Patatesi rendeleyip suyunu sıkın. || 2. Harca peynir ve yumurta ekleyin. || 3. Pancakeleri 10 dakika pişirin.,Patatesin suyunu sıkmak pancakelerin kızarmasını kolaylaştırır.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
tzatziki,Tzatziki,soslar-dippler,SOS,gr,0,Süzme yoğurt 2 su bardağı | Salatalık 2 adet | Sarımsak 2 diş | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,"1. Salatalıkları rendeleyip suyunu sıkın. || 2. Yoğurt, salatalık, ezilmiş sarımsak ve dereotunu karıştırın. || 3. Sosu 10 dakika buzdolabında dinlendirin.",Rendelenmiş salatalığı sıkın; sos sulanmaz.,"Izgara et, pide veya sebze tabağıyla servis edin."
uborkali-patates-kofte-macar-usulu,Macar Uborkalı Patates Köfte,sebze-yemekleri,YEMEK,hu,0,Patates 5 adet | Un 3 yemek kaşığı | Yumurta 1 adet | Salatalık 1 adet | Karabiber 0.5 çay kaşığı,1. Patatesleri haşlayıp ezin. || 2. Un ve yumurtayla harç yapıp köfte şekli verin. || 3. Köfteleri tavada kızartıp salatalıkla servis edin.,Patatesleri oda sıcaklığına gelene kadar soğutmak köftelerin şekil almasını kolaylaştırır.,"Yanına yoğurt veya cacık ve birkaç dilim limonla, hafif ılık serin."
uborkasalata-macar-usulu,Uborkasaláta,salatalar,SALATA,hu,0,Salatalık 3 adet | Elma sirkesi 2 yemek kaşığı | Tatlı toz biber 0.5 çay kaşığı | Toz şeker 0.5 çay kaşığı,"1. Salatalığı çok ince dilimleyin. || 2. Sirke, biber ve şekerle karıştırın. || 3. Salatayı 10 dakika dinlendirip servis edin.",Salatalığı çok ince dilimlemek kısa sürede marine olmasını sağlar.,"Soğuk servis için 10 dakika buzdolabında dinlendirin, yanına lavaş ekmek koyun."
ukha,Ukha,corbalar,CORBA,ru,0,Beyaz balık 700 gr | Patates 3 adet | Havuç 1 adet | Defne yaprağı 2 adet,1. Patates ve havucu 20 dakika kaynatın. || 2. Balığı ve defneyi ekleyin. || 3. Çorbayı 10 dakika daha pişirin.,Balığı son 10 dakikada ekleyin; uzun kaynama suyu bulanıklaştırır.,"Dereotu, karabiber ve limon dilimiyle sıcak servis edin."
umm-ali,Umm Ali,tatlilar,TATLI,me,0,Milföy 400 gr | Süt 700 ml | Fındık 80 gr | Kuru üzüm 80 gr | Toz şeker 3 yemek kaşığı,"1. Milföyleri 200°C fırında 12 dakika kızartın. || 2. Sütü şekerle ısıtın. || 3. Milföy, süt ve yemişleri 180°C fırında 20 dakika pişirin.",Milföyleri önce kızartın; çiğ milföy sütü çekince hamur kalır.,Fırından çıktıktan 10 dakika sonra sıcak servis edin.
un-helvasi-tekirdag-usulu,Un Helvası,tatlilar,TATLI,tr,0,Un 2 su bardağı | Tereyağı 120 gr | Toz şeker 1 su bardağı | Su 1.5 su bardağı | Tarçın 0.5 çay kaşığı,1. Şeker ve suyu ayrı kapta kaynatmadan çözdürün. || 2. Tereyağında unu 12 dakika renk alana kadar kavurun. || 3. Şerbeti dikkatle ekleyip helvayı toparlayın ve tarçınla servis edin.,Un rengini fındık tonuna getirene kadar kavurmak helvanın derin lezzetini kurar.,Üzerine tarçın serperek ılık servis edin.
unlu-eriste-corbasi-kirsehir-usulu,Unlu Erişte Çorbası,corbalar,CORBA,tr,0,Erişte 1 su bardağı | Un 2 yemek kaşığı | Tereyağı 20 gr | Yoğurt 0.5 su bardağı | Su 5 su bardağı,1. Unu yoğurtla çırpın. || 2. Suyu kaynatıp erişteyi 10 dakika pişirin. || 3. Terbiyeyi ekleyip 6 dakika daha pişirin.,Terbiyeyi azar azar eklemek çorbada pütür kalmasını önler.,Üzerine rendelenmiş eski kaşar ve ince doğranmış taze nane yerleştirerek sunum kurun.
unlu-tava-coregi-ankara-usulu,Ankara Unlu Tava Çöreği,hamur-isleri,KAHVALTI,tr,0,Un 2 su bardağı | Yoğurt 0.5 su bardağı | Yumurta 1 adet | Tereyağı 25 gr | Tuz 0.5 çay kaşığı,"1. Un, yoğurt, yumurta ve tuzla hamur hazırlayın. || 2. Hamuru dört bezeye ayırıp ince açın. || 3. Tereyağlı tavada çörekleri 8 dakika pişirin.",Hamuru ince açmak iyi sonuç verir.,Üzerine bal sürerek sıcak servis edin.
urfa-agzi-acik,Urfa Ağzı Açık,hamur-isleri,APERATIF,tr,0,Un 500 gr | Dana kıyma 400 gr | Soğan 1 adet | Domates salçası 1 yemek kaşığı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Kıymalı harcı hazırlayın. || 3. Hamurları doldurup kızgın yağda 5 dakika kızartın.,Sıvıyı ılık eklemek ve sürekli çırpmak çorbayı pürüzsüz bir dokuda tutar.,Küçük cam kaselerde tabağın ortasına yerleştirip etrafına közlenmiş sebze dilimleri dizin.
urfa-bostana,Urfa Bostana,salatalar,SALATA,tr,0,Domates 5 adet | Yeşil biber 3 adet | Nar ekşisi 3 yemek kaşığı | Maydanoz 0.5 demet | Tuz 1 çay kaşığı,"1. Domates ve biberleri çok ince doğrayın. || 2. Maydanoz, nar ekşisi ve tuzu ekleyin. || 3. Salatayı 10 dakika dinlendirip servis edin.",Sebzeleri bıçakla çok ince kıyın; robot salatayı püre haline getirir.,Kebapların yanında derin kasede kaşıkla servis edin.
uskumrulu-bulgur-pilavi-canakkale-usulu,Uskumrulu Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,Uskumru fileto 300 gr | Pilavlık bulgur 1.5 su bardağı | Soğan 1 adet | Su 3 su bardağı,1. Soğanı 3 dakika çevirin. || 2. Bulgur ve suyu ekleyin. || 3. Uskumru ile 12 dakika pişirin.,Uskumruyu son 6 dakikada eklemek pilavda parçalanmasını azaltır.,Sıcak servis edin.
uskumrulu-patates-salata-canakkale-usulu,Uskumrulu Patates Salata,salatalar,SALATA,tr,0,Uskumru fileto 250 gr | Patates 3 adet | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Patatesi 12 dakika haşlayın. || 2. Uskumruyu parçalara ayırın. || 3. Dereotuyla karıştırıp servis edin.,Patatesi soğutup karıştırmak salatada uskumrunun dağılmasını azaltır.,Soğuk servis edin.
uunijuusto,Uunijuusto,tatlilar,TATLI,se,0,Lor peyniri 500 gr | Süt 400 ml | Yumurta 3 adet | Bal 3 yemek kaşığı,"1. Lor, süt, yumurta ve balı hafifçe karıştırın. || 2. Karışımı fırın kabına dökün. || 3. 180°C fırında 45 dakika pişirin.",Peyniri çok sıkı karıştırmayın; iri parçalar pişince hoş bir doku bırakır.,Üzerine ahududu reçeli gezdirerek servis edin.
uzo-limon-spritz-yunan-usulu,Uzo Limon Spritz,kokteyller,KOKTEYL,gr,0,Uzo (likor) 0.5 su bardağı | Limon suyu 2 yemek kaşığı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Uzo ve limonu ekleyin. || 3. Sodayla tamamlayın.,Bardağı bol buzla doldurmak anason notasının dengeli kalmasına yardım eder.,Soğuk servis edin.
uzum-hosafi-kayisi-cekirdekli-nevsehir-usulu,Üzüm Hoşafı Kayısı Çekirdekli,icecekler,ICECEK,tr,0,Kuru üzüm 1 su bardağı | Su 5 su bardağı | Kayısı çekirdeği 4 adet | Tarçın 1 çubuk,1. Üzümü yıkayın. || 2. Malzemeleri 10 dakika kaynatın. || 3. Soğutup servis edin.,Kayısı çekirdeğini az kullanmak üzüm tadını bastırmadan aroma verir.,Soğuk servis edin.
uzum-sirali-feslegen-icecegi-yalova-usulu,Üzüm Şıralı Fesleğen İçeceği,icecekler,ICECEK,tr,0,Üzüm şırası 2 su bardağı | Su 2 su bardağı | Fesleğen 6 yaprak | Buz 1 su bardağı,1. Şırayı suyla açın. || 2. Fesleğeni ekleyin. || 3. Buzla birlikte servis edin.,Fesleğeni hafif ovmak kokusunu daha iyi açar.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
uzumlu-aside-tatlisi-nevsehir-usulu,Üzümlü Aside Tatlısı,tatlilar,TATLI,tr,0,Un 1 su bardağı | Tereyağı 80 gr | Kuru üzüm 0.75 su bardağı | Şeker 0.5 su bardağı | Su 2 su bardağı,1. Unu tereyağında 5 dakika kavurun. || 2. Şekerli suyu ekleyin. || 3. Üzümü katıp koyulaştırın.,Unu hafifçe kavurmak asideye daha yuvarlak bir tat verir.,Soğuk servis etmeden önce küçük dilimlere bölün; tabağın yanına sade bir kaşık krema koyun.
uzumlu-dugun-pilavi-nevsehir-usulu,Nevşehir Üzümlü Düğün Pilavı,makarna-pilav,YEMEK,tr,0,Pirinç 1.5 su bardağı | Kuş üzümü 2 yemek kaşığı | Tereyağı 25 gr | Su 2.25 su bardağı,1. Pirinci tereyağında 3 dakika çevirin. || 2. Üzüm ve suyu ekleyin. || 3. Pilavı 15 dakika pişirip demlendirin.,Pirinci birkaç kez yıkamak pilavın parlak kalmasına yardım eder.,"Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
uzumlu-karanfilli-hosaf-nevsehir-usulu,Üzümlü Karanfilli Hoşaf,icecekler,ICECEK,tr,0,Kuru üzüm 1 su bardağı | Su 5 su bardağı | Karanfil 4 adet | Tarçın 1 çubuk,1. Suyu kaynatın. || 2. Üzüm ve baharatı ekleyin. || 3. Hoşafı 10 dakika pişirin.,Karanfili 10 dakikadan fazla tutmamak hoşafın baskınlaşmasını önler.,Soğuk servis edin.
uzumlu-pelte-tokat-usulu,Tokat Üzümlü Pelte,tatlilar,TATLI,tr,0,Üzüm suyu 4 su bardağı | Mısır nişastası 4 yemek kaşığı | Şeker 2 yemek kaşığı,1. Mısır nişastasını 1 su bardağı üzüm suyuyla açın. || 2. Kalan üzüm suyu ve şekeri tencerede ısıtın. || 3. Nişastalı karışımı ekleyip pelteyi koyulaşana kadar pişirin. || 4. Tatlıyı kaselere paylaştırıp soğuk servis edin.,Nişastayı üzüm suyunun küçük bir kısmında açmak tencerede pürüzsüz sonuç verir.,Kaselerde soğuk servis edin.
uzumlu-tahinli-un-helvasi-konya-usulu,Üzümlü Tahinli Un Helvası,tatlilar,TATLI,tr,0,Un 1.5 su bardağı | Tahin 0.5 su bardağı | Kuru üzüm 0.5 su bardağı | Şeker 0.5 su bardağı | Su 0.75 su bardağı,1. Şerbeti hazırlayın. || 2. Unu kavurun. || 3. Tahin ve şerbetle helvayı toparlayın.,Tahin eklendikten sonra uzun kavurmamak helvanın yağını ayırmasını önler.,Yanına kuru incir dilimi ve bir kaşık yoğurtla kontrastlı tadım tabağı oluşturun.
uzumlu-tavuk-kapama-manisa-sultaniye-usulu,Manisa Üzümlü Tavuk Kapama,tavuk-yemekleri,YEMEK,tr,0,Tavuk but 600 gr | Pirinç 1 su bardağı | Kuru üzüm 2 yemek kaşığı | Soğan 1 adet | Su 2 su bardağı,1. Soğan ve tavuğu 8 dakika çevirin. || 2. Pirinci ve üzümü ekleyin. || 3. Suyu katıp yemeği 18 dakika pişirin.,Üzümü az miktarda kullanmak tavuk tadını geriye düşürmez.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
vaca-frita,Vaca Frita,et-yemekleri,YEMEK,cu,0,Dana döş 900 gr | Lime suyu 4 yemek kaşığı | Soğan 2 adet | Sarımsak 3 diş,1. Dana etini 90 dakika haşlayıp didikleyin. || 2. Eti lime suyu ve sarımsakla karıştırın. || 3. Soğanla tavada 10 dakika kızartın.,"Tuzlamayı pişirmeden hemen önce yapın, erken tuz et suyunu dışarı çeker ve kavurmayı zorlaştırır.",Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
vaca-frita-cubana,Vaca Frita Cubana,et-yemekleri,YEMEK,cu,0,Haşlanmış dana eti 600 gr | Soğan 2 adet | Sarımsak 3 diş | Lime suyu 2 yemek kaşığı | Ayçiçek yağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,"1. Eti lifleyip sarımsak, lime suyu ve tuzla 10 dakika dinlendirin. || 2. Soğanı ayçiçek yağında 5 dakika çevirip kenara alın. || 3. Eti aynı tavada kızartıp soğanla birleştirerek servis edin.",Eti çok kalın liflememek tavada kenarların daha iyi kızarmasını sağlar.,Üzerine tavada yumuşayan soğanları alarak sıcak servis edin.
