slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
pisco-ginger-fizz-peru-usulu,Pisco Ginger Fizz,KOKTEYL,kokteyller,pe,3,4,few-steps;short-step,Pisco likör 0.5 su bardağı | Lime suyu 2 yemek kaşığı | Taze zencefil 1 tatlı kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ve zencefili ekleyin. || 3. Karıştırıp servis edin.
mujaddara,Mujaddara,YEMEK,baklagil-yemekleri,me,4,4,few-steps;short-step,Yeşil mercimek 1 su bardağı | Pirinç 1 su bardağı | Soğan 3 adet | Zeytinyağı 5 yemek kaşığı | Kimyon 1 çay kaşığı,1. Mercimeği 20 dakika haşlayın. || 2. Soğanları zeytinyağında 20 dakika kızartın. || 3. Pirinç ve mercimeği tencereye alıp 18 dakika pişirin. || 4. Kızarmış soğanla servis edin.
chermoula-patates-salatasi-fas-usulu,Chermoula Patates Salatası,SALATA,salatalar,ma,3,4,few-steps;short-step,Patates 4 adet | Kişniş 0.5 demet | Maydanoz 0.25 demet | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Patatesleri 12 dakika haşlayın. || 2. Chermoula sosunu hazırlayın. || 3. Patatesleri sosla karıştırıp servis edin.
biber-salcali-lorlu-kahvalti-tava-kilis-usulu,Biber Salçalı Lorlu Kahvaltı Tava,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Lor peyniri 180 gr | Biber salçası 1 yemek kaşığı | Domates 2 adet | Zeytinyağı 1 yemek kaşığı,1. Salçayı yağda açın. || 2. Domatesi ekleyip pişirin. || 3. Lorla birleştirip servis edin.
agua-de-valencia-ispanya-usulu,Agua de Valencia,KOKTEYL,kokteyller,es,3,4,few-steps;short-step,Portakal suyu 1 su bardağı | Köpüklü şarap 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Portakal suyunu ekleyin. || 3. Köpüklü şarapla tamamlayın.
ajili-tavuk-anticucho-bowl-peru-usulu,Acılı Tavuk Anticucho Bowl,YEMEK,tavuk-yemekleri,pe,3,4,few-steps;short-step,Tavuk but kuşbaşı 600 gr | Aji amarillo ezmesi 1 yemek kaşığı | Lime suyu 2 yemek kaşığı | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı,1. Tavuğu 10 dakika marine edin. || 2. Tavukları şişe dizin. || 3. Şişleri 10 dakika pişirin.
ajo-blanco-corbasi-ispanyol-usulu,Ajo Blanco Çorbası,CORBA,corbalar,es,3,4,few-steps;short-step,Badem 0.75 su bardağı | Ekmek içi 1 su bardağı | Sarımsak 1 diş | Su 3 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Malzemeleri blendera alın. || 2. Pürüzsüz olana kadar çekin. || 3. Soğuk servis edin.
erikli-kuzu-yahni-van-usulu,Erikli Kuzu Yahni,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuşbaşı kuzu eti 500 gr | Kuru erik 8 adet | Soğan 1 adet | Tereyağı 1 yemek kaşığı | Su 1.5 su bardağı,1. Eti mühürleyin. || 2. Soğan ve suyu ekleyin. || 3. Erikle birlikte 16 dakika pişirin.
ananasli-rom-highball-tayland-usulu,Ananaslı Rom Highball,KOKTEYL,kokteyller,th,3,4,few-steps;short-step,Rom 0.5 su bardağı | Ananas suyu 0.5 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Rom ve ananas suyunu ekleyin. || 3. Sodayla tamamlayın.
salcali-yarma-corbasi-batman-usulu,Salçalı Yarma Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Yarma 1 su bardağı | Domates salçası 1 yemek kaşığı | Soğan 1 adet | Kuru nane 1 tatlı kaşığı | Su 5 su bardağı,1. Soğan ve salçayı tencerede çevirin. || 2. Yarma ve suyu ekleyin. || 3. Çorbayı 22 dakika pişirin.
nar-eksili-kisir-salatasi-orta-dogu-usulu,Nar Ekşili Kısır Salatası,SALATA,salatalar,me,3,4,few-steps;short-step,İnce bulgur 1 su bardağı | Domates 2 adet | Maydanoz 0.5 demet | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bulguru 10 dakika sıcak suda bekletin. || 2. Sebzeleri ince kıyın. || 3. Tüm malzemeyi karıştırın.
antep-fistikli-sutlu-irmik-kasesi-gaziantep-usulu,Antep Fıstıklı Sütlü İrmik Kasesi,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Antep fıstığı 0.5 su bardağı | Şeker 3 yemek kaşığı,1. İrmikli tabanı 10 dakika pişirin. || 2. Kaselere pay edin. || 3. Fıstıkla tamamlayıp soğutun.
zeytinli-kabak-sinkonta-foca-usulu,Zeytinli Kabak Sinkonta,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kabak 4 adet | Siyah zeytin 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Dereotu 0.25 demet,1. Soğanı geniş tavada yumuşatın. || 2. Kabak ve zeytini ekleyin. || 3. Kapağı kapalı 18 dakika pişirin.
armutlu-vermut-fizz-istanbul-usulu,Armutlu Vermut Fizz,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Kırmızı vermut 1 su bardağı | Armut suyu 0.5 su bardağı | Soda 0.5 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Vermut ve armut suyunu ekleyin. || 3. Sodayla tamamlayın.
pollo-cacciatora-italyan-ev-usulu,Pollo Cacciatora,YEMEK,tavuk-yemekleri,it,3,4,few-steps;short-step,Tavuk but 700 gr | Domates püresi 1 su bardağı | Soğan 1 adet | Sarımsak 2 diş | Kekik 0.5 çay kaşığı,1. Tavuğu 6 dakika mühürleyin. || 2. Soğan ve sos malzemelerini ekleyin. || 3. Yemeği 18 dakika pişirin.
erikli-seftali-salata-canakkale-usulu,Çanakkale Erikli Şeftali Salata,SALATA,salatalar,tr,3,4,few-steps;short-step,Şeftali 2 adet | Kırmızı erik 3 adet | Roka 0.5 demet | Limon suyu 1 tatlı kaşığı,1. Meyveleri ince dilimleyin. || 2. Rokayı hazırlayın. || 3. Tüm malzemeyi birleştirip servis edin.
tarcinli-quinoa-puding-peru-usulu,Peru Tarçınlı Quinoa Puding,TATLI,tatlilar,pe,3,4,few-steps;short-step,Quinoa 1 su bardağı | Süt 3 su bardağı | Tarçın 1 çubuk | Toz şeker 0.5 su bardağı,"1. Quinoayı yıkayın. || 2. Süt, şeker ve tarçınla 20 dakika pişirin. || 3. Tarçını çıkarıp servis edin."
coffee-coconut-chia-kase-vietnam-usulu,Vietnam Coffee Coconut Chia Kâse,KAHVALTI,smoothie-shake,vn,3,4,few-steps;short-step,Chia tohumu 6 yemek kaşığı | Hindistan cevizi sütü 1.5 su bardağı | Demlenmiş kahve 0.5 su bardağı | Akçaağaç şurubu 1 yemek kaşığı,1. Tüm malzemeyi karıştırın. || 2. Karışımı buzdolabına alın. || 3. Kâseyi karıştırıp servis edin.
bozali-irmik-kup-istanbul-usulu,Bozalı İrmik Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 0.75 su bardağı | Süt 2.5 su bardağı | Boza 1 su bardağı | Şeker 0.25 su bardağı | Tarçın 0.25 çay kaşığı,1. İrmikli karışımı 8 dakika pişirin. || 2. Kup bardaklarına paylaştırın. || 3. Bozayla tamamlayıp soğutun.
enginarli-fava-izmir-usulu,Enginarlı Fava,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kuru bakla 1 su bardağı | Enginar kalbi 3 adet | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Su 3 su bardağı,1. Bakla ve soğanı haşlayın. || 2. Enginarı ekleyip kısa pişirin. || 3. Karışımı çekip soğuk servis edin.
yogurtlu-semizotu-salatasi,Yoğurtlu Semizotu Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Semizotu 1 demet | Yoğurt 250 gr | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Semizotunu ayıklayıp kurulayın. || 2. Yoğurt ve sarımsağı çırpın. || 3. Servis öncesi semizotuyla karıştırın.
borulceli-eksi-ot-kavurmasi-ayvalik-usulu,Börülceli Ekşi Ot Kavurması,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Deniz börülcesi 150 gr | Karışık ot 120 gr | Sarımsak 2 diş | Limon suyu 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Otları ayıklayıp doğrayın. || 2. Sarımsakla birlikte 5 dakika çevirin. || 3. Limonla tatlandırıp servis edin.
arroz-chaufa-peru-usulu,Arroz Chaufa,YEMEK,makarna-pilav,pe,3,4,few-steps;short-step,Haşlanmış pirinç 2 su bardağı | Tavuk göğsü 250 gr | Yumurta 2 adet | Soya sosu 2 yemek kaşığı,1. Tavuğu tavada pişirin. || 2. Yumurtayı ekleyip hızlıca karıştırın. || 3. Pilav ve soya sosunu katıp 4 dakika çevirin.
arroz-con-pina-kuba-usulu,Arroz con Piña,YEMEK,makarna-pilav,cu,3,4,few-steps;short-step,Pirinç 1 su bardağı | Ananas 1 su bardağı | Hindistan cevizi sütü 1 su bardağı | Su 1 su bardağı | Tuz 0.25 çay kaşığı,1. Pirinci yıkayın. || 2. Tüm malzemeyi tencereye alın. || 3. Pilavı 18 dakika pişirin.
gajar-halwa-kup-hint-usulu,Gajar Halwa Kup,TATLI,tatlilar,in,3,4,few-steps;short-step,Havuç 4 adet | Süt 3 su bardağı | Şeker 0.5 su bardağı | Kakule 0.25 çay kaşığı | Kaju 0.25 su bardağı,1. Havucu 5 dakika kavurun. || 2. Süt ve şekeri ekleyin. || 3. Tatlıyı 15 dakika pişirip kaselere alın.
rarakor-soslu-patates-isvec-usulu,Rårakor,ATISTIRMALIK,atistirmaliklar,se,3,4,few-steps;short-step,Patates 4 adet | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Patatesleri rendeleyip suyunu sıkın. || 2. Yağlı tavaya yayın. || 3. İki yüzünü toplam 8 dakika pişirin.
