slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
bezelyeli-cheddar-scone-ingiliz-usulu,İngiliz Bezelyeli Cheddar Scone,APERATIF,hamur-isleri,gb,3,4,few-steps;short-step,Un 2 su bardağı | Cheddar peyniri 120 gr | Bezelye 0.75 su bardağı | Yumurta 1 adet | Süt 0.5 su bardağı,1. Tüm malzemeyi hafifçe karıştırın. || 2. Hamura yuvarlak şekiller verin. || 3. 190°C fırında 18 dakika pişirin.
hardalli-elma-havuc-salatasi-tekirdag-usulu,Hardallı Elma Havuç Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Havuç 3 adet | Elma 1 adet | Hardal 1 tatlı kaşığı | Limon suyu 1 yemek kaşığı,1. Havucu rendeleyin. || 2. Sosu çırpın. || 3. Elma ile karıştırıp servis edin.
earl-grey-collins-ingiltere-usulu,Earl Grey Collins,KOKTEYL,kokteyller,gb,3,4,few-steps;short-step,Demli Earl Grey 0.5 su bardağı | Cin 0.5 su bardağı | Limon suyu 0.25 su bardağı | Soda 0.5 su bardağı | Buz 1 su bardağı,"1. Bardağı buzla doldurun. || 2. Çay, cin ve limonu ekleyin. || 3. Sodayla tamamlayıp servis edin."
mantarli-karabugday-kasha-polonya-usulu,Mantarlı Karabuğday Kasha,YEMEK,makarna-pilav,pl,3,4,few-steps;short-step,Karabuğday 1.5 su bardağı | Mantar 250 gr | Soğan 1 adet | Su 3 su bardağı | Ayçiçek yağı 1 yemek kaşığı,1. Soğan ve mantarı 6 dakika soteleyin. || 2. Karabuğday ve suyu ekleyin. || 3. Tencereyi 14 dakika pişirin.
kasarli-biberli-pide-tekirdag-usulu,Kaşarlı Biberli Pide,ATISTIRMALIK,hamur-isleri,tr,3,4,few-steps;short-step,Un 2.5 su bardağı | Kaşar peyniri 180 gr | Kapya biber 2 adet | Su 0.75 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Hamuru açın. || 2. Biber ve peyniri yerleştirin. || 3. Pideyi 16 dakika pişirin.
french-martini,French Martini,KOKTEYL,kokteyller,fr,3,4,few-steps;short-step,Votka 50 ml | Ananas suyu 60 ml | Frambuaz likörü 20 ml | Buz 1 su bardağı,1. Malzemeleri buzla shakera alın. || 2. Shakerı 12 saniye güçlü çalkalayın. || 3. Soğuk martini bardağına süzün.
kasarli-kapya-pide-bursa-usulu,Kaşarlı Kapya Pide,ATISTIRMALIK,hamur-isleri,tr,3,4,few-steps;short-step,Un 2.5 su bardağı | Kaşar peyniri 180 gr | Kapya biber 2 adet | Zeytinyağı 1 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru hazırlayıp açın. || 2. Biber ve peyniri üstüne yayın. || 3. Pideyi 16 dakika pişirin.
elmali-twaroglu-krep-polonya-usulu,Elmalı Twaroglu Krep,KAHVALTI,kahvaltiliklar,pl,3,4,few-steps;short-step,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Elma 2 adet | Twaróg 150 gr,1. Krep hamurunu hazırlayın. || 2. Elma ve peyniri iç harçta karıştırın. || 3. Krepleri pişirip harçla sarın.
sakizli-bademli-muhallebi-cesme-usulu,Sakızlı Bademli Muhallebi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 4 su bardağı | Toz badem 0.5 su bardağı | Pirinç unu 4 yemek kaşığı | Şeker 0.75 su bardağı | Damla sakızı 1 çimdik,1. Malzemeleri tencereye alın. || 2. Muhallebiyi 10 dakika pişirin. || 3. Kaselere paylaştırıp soğutun.
tahinli-zahterli-yumurta-durumu-antalya-usulu,Tahinli Zahterli Yumurta Dürümü,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Lavaş 2 adet | Yumurta 2 adet | Tahin 2 yemek kaşığı | Zahter 1 tatlı kaşığı,1. Yumurtayı pişirin. || 2. Lavaşı ısıtın. || 3. Tahinle sarıp servis edin.
banh-tom-vietnam-usulu,Bánh Tôm,APERATIF,aperatifler,vn,3,4,few-steps;short-step,Karides 250 gr | Tatlı patates 1 adet | Pirinç unu 1 su bardağı | Yumurta 1 adet | Sıvı yağ 1 su bardağı,1. Hamuru hazırlayın. || 2. Karides ve patatesle parçalar oluşturun. || 3. Parçaları 8 dakika kızartın.
kayisili-palinka-spritz-macaristan-usulu,Kayısılı Palinka Spritz,KOKTEYL,kokteyller,hu,3,4,few-steps;short-step,Brendi 0.5 su bardağı | Kayısı püresi 0.25 su bardağı | Soda 0.5 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Brendi ve kayısıyı ekleyin. || 3. Sodayla tamamlayıp servis edin.
portakalli-bademli-irmik-kup-adana-usulu,Portakallı Bademli İrmik Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Badem 0.5 su bardağı | Portakal 1 adet,1. İrmiği sütle 8 dakika pişirin. || 2. Portakal kabuğunu ekleyin. || 3. Bademle soğutup servis edin.
kayisili-yarma-pilavi-malatya-usulu,Kayısılı Yarma Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Yarma 1 su bardağı | Kuru kayısı 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Soğanı kısa çevirin. || 2. Yarma ve suyu ekleyin. || 3. Kayısıyla birlikte 18 dakika pişirin.
peynirli-zeytinli-gozleme-isparta-usulu,Peynirli Zeytinli Gözleme,YEMEK,hamur-isleri,tr,3,4,few-steps;short-step,Un 2 su bardağı | Beyaz peynir 150 gr | Zeytin 10 adet | Zeytinyağı 1 yemek kaşığı,1. Hamuru açın. || 2. İç harcı yayın. || 3. Gözlemeyi 10 dakika pişirin.
yogurtlu-kabak-corbasi-konya-usulu,Yoğurtlu Kabak Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Kabak 3 adet | Yoğurt 1.5 su bardağı | Su 4 su bardağı | Nane 1 tatlı kaşığı | Tereyağı 15 gr,1. Kabağı 10 dakika haşlayın. || 2. Yoğurtlu karışımı ekleyin. || 3. Çorbayı 5 dakika daha ısıtın.
siyah-fasulyeli-pilav-bowl-kuba-usulu,Siyah Fasulyeli Pilav Bowl,YEMEK,baklagil-yemekleri,cu,3,4,few-steps;short-step,Pirinç 1.5 su bardağı | Haşlanmış siyah fasulye 1.5 su bardağı | Soğan 1 adet | Kimyon 0.5 çay kaşığı | Su 2.5 su bardağı,1. Soğanı 4 dakika çevirin. || 2. Pirinci ve suyu ekleyin. || 3. Fasulyeyle 12 dakika pişirin.
cevizli-domatesli-biber-dip-hatay-usulu,Cevizli Domatesli Biber Dip,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kapya biber 2 adet | Domates 2 adet | Ceviz 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Biberi ve domatesi közleyin. || 2. Cevizi ince çekin. || 3. Tüm malzemeyi karıştırıp servis edin.
etli-nohutlu-ic-pilav-osmaniye-usulu,Etli Nohutlu İç Pilav,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Pirinç 1.5 su bardağı | Kuşbaşı kuzu eti 300 gr | Haşlanmış nohut 1 su bardağı | Su 2.5 su bardağı,1. Eti 6 dakika mühürleyin. || 2. Pirinci ve suyu ekleyin. || 3. Nohutla birlikte 12 dakika pişirin.
greyfurtlu-cin-fizz-antalya-usulu,Greyfurtlu Cin Fizz,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Cin 0.5 su bardağı | Greyfurt suyu 0.5 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla hazırlayın. || 2. Cin ve suyu ekleyin. || 3. Sodayla tamamlayın.
zeytinli-humuslu-bazlama-adana-usulu,Zeytinli Humuslu Bazlama,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Bazlama 2 adet | Humus 1 su bardağı | Siyah zeytin 0.5 su bardağı | Zeytinyağı 1 tatlı kaşığı,1. Bazlamayı ısıtın. || 2. Humusu bazlamaya yayın. || 3. Zeytinle tamamlayıp servis edin.
caldo-verde-brezilya-usulu,Caldo Verde,CORBA,corbalar,br,3,4,few-steps;short-step,Patates 3 adet | Karalahana 200 gr | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı | Su 5 su bardağı,1. Patatesleri 18 dakika haşlayın. || 2. Sarımsak ve lahanayı ekleyin. || 3. Çorbayı 6 dakika daha pişirip servis edin.
kaymakli-cevizli-havuclu-tatli-mardin-usulu,Kaymaklı Cevizli Havuçlu Tatlı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Havuç 4 adet | Kaymak 3 yemek kaşığı | Ceviz 0.5 su bardağı | Bal 1 yemek kaşığı,1. Havucu 10 dakika pişirin. || 2. Kaymakla karıştırın. || 3. Cevizle tamamlayın.
pekmezli-findik-ezmeli-kup-giresun-usulu,Pekmezli Fındık Ezmeli Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Fındık ezmesi 1 su bardağı | Dut pekmezi 3 yemek kaşığı | Labneh 1 su bardağı | Bisküvi kırıntısı 1 su bardağı,1. Labneh ve fındık ezmesini çırpın. || 2. Kup katlarını hazırlayın. || 3. Tatlıyı soğutup servis edin.
sucuklu-mantarli-yumurta-eskisehir-usulu,Sucuklu Mantarlı Yumurta,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Yumurta 3 adet | Sucuk 80 gr | Mantar 200 gr | Tereyağı 1 tatlı kaşığı,1. Mantarı 4 dakika soteleyin. || 2. Sucuğu ekleyin. || 3. Yumurtaları kırıp 4 dakika pişirin.
elmali-misir-unu-keki-rize-usulu,Elmalı Mısır Unu Keki,TATLI,tatlilar,tr,3,4,few-steps;short-step,Mısır unu 1 su bardağı | Un 1 su bardağı | Elma 2 adet | Yoğurt 1 su bardağı | Tarçın 1 çay kaşığı,1. Kuru ve sıvı malzemeleri karıştırın. || 2. Elmayı ekleyip kalıba dökün. || 3. Keki 24 dakika pişirin.
domatesli-yarma-corbasi-konya-usulu,Domatesli Yarma Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Yarma buğday 1 su bardağı | Domates rendesi 1.5 su bardağı | Nane 0.5 çay kaşığı | Su 5 su bardağı,1. Yarmayı 18 dakika pişirin. || 2. Domatesi ekleyin. || 3. Nane ile 6 dakika daha pişirin.
etli-kuru-erikli-eriste-tava-kayseri-usulu,Etli Kuru Erikli Erişte Tava,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuşbaşı dana eti 450 gr | Erişte 1 su bardağı | Kuru erik 6 adet | Su 2.5 su bardağı,1. Eti 6 dakika mühürleyin. || 2. Su ve eriği ekleyin. || 3. Erişteyle 10 dakika daha pişirin.
