slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
lazotlu-kabak-salatasi-artvin-usulu,Lazotlu Kabak Salatası,SALATA,salatalar,tr,4,3,few-steps,Kabak 3 adet | Lazotu 0.5 demet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş,1. Kabağı rendeleyip tavada 5 dakika yumuşatin. || 2. Yoğurt ve sarımsağı karıştırıp sos hazırlayın. || 3. Lazotu ince kıyıp kabak ve yoğurtla birlestirin. || 4. Salatayı iyice soğutup sonra servis edin.
peynirli-soganli-tahinli-pide-sakarya-usulu,Peynirli Soğanlı Tahinli Pide,YEMEK,hamur-isleri,tr,5,3,no-time,Un 2 su bardağı | Soğan 2 adet | Beyaz peynir 150 gr | Tahin 2 yemek kaşığı,"1. Unla yumuşak pide hamuru yoğurup dinlendirin. || 2. Soğanı ince doğrayın, tahin ve beyaz peynirle karıştırın. || 3. Hamuru oval açıp iç harcı üzerine yayın. || 4. Pideyi 220°C fırında 12-15 dakika pişirin. || 5. Pideyi sıcak halde servis edin."
tahin-pekmezli-nevzine-kup-kayseri-usulu,Tahin Pekmezli Nevzine Kup,TATLI,tatlilar,tr,5,3,no-time,Bisküvi kırıntısı 1.5 su bardağı | Ceviz 0.5 su bardağı | Tahin 3 yemek kaşığı | Üzüm pekmezi 3 yemek kaşığı,1. Bisküvi kırıntısı ve cevizi kup tabanına paylaştırın. || 2. Tahin ve üzüm pekmezini akışkan olana kadar karıştırın. || 3. Sosu kirintilarin üzerine gezdirip katmanlayın. || 4. Tatlıyı 20 dakika dinlendirip servis edin. || 5. Nevzine kupunu dinlendirip tahinli halde servis edin.
cevizli-biberli-dip-antep-usulu,Antep Usulü Cevizli Biberli Dip,SOS,soslar-dippler,tr,3,3,few-steps,Kırmızı kapya biber 3 adet | Ceviz 0.75 su bardağı | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Kimyon 0.5 çay kaşığı | Lavaş 4 adet,"1. Kapya biberleri közleyip kabuklarını soyun. || 2. Biber, ceviz, sarımsak, zeytinyağı ve kimyonu çekin. || 3. Dipi 10 dakika dinlendirip lavaşla servis edin."
katmer,Katmer,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Tuz 1 çay kaşığı | Tereyağı 80 gr | Sıvı yağ 2 yemek kaşığı,"1. Un, su ve tuzu 8 dakika yoğurun, hamuru 20 dakika dinlendirin. || 2. Hamuru ince açıp yağlayın, katlayarak kare şekli verin. || 3. Katmerleri tavada iki yüzü kızarana kadar toplam 4-5 dakika pişirin."
elmali-irmik-dolgu-kup-kirsehir-usulu,Elmalı İrmik Dolgu Kup,TATLI,tatlilar,tr,4,3,few-steps,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Elma 2 adet | Tarçın 0.5 çay kaşığı,"1. Elmalari küçük doğrayıp tarçınla 5 dakika pişirin. || 2. Süt ve irmiği tencerede koyulaşana kadar pişirin. || 3. Kup bardaklara önce irmik, sonra elmali dolgu koyun. || 4. Kup tatlıyı soğutup elmalı katmanla servis edin."
kuzu-etli-kenger-kavurma-bingol-usulu,Kuzu Etli Kenger Kavurma,YEMEK,et-yemekleri,tr,5,3,no-time,Kuşbaşı kuzu eti 450 gr | Kenger 250 gr | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,"1. Kuzu etini tavada 6-7 dakika mühürleyin. || 2. Soğanı ekleyip yumuşatin, kengeri ilave edin. || 3. Yemeği 12 dakika kısık ateşte pişirin. || 4. Kavurmayi sıcak halde servis edin. || 5. Kenger kavurmayı kısa dinlendirip sıcak servis edin."
susamli-katikli-corek,Susamlı Katıklı Çörek,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 450 gr | Yoğurt 200 gr | Ayçiçek yağı 3 yemek kaşığı | Kabartma tozu 1 paket | Susam 3 yemek kaşığı | Tuz 1 çay kaşığı | Beyaz peynir 120 gr,"1. Un, yoğurt, ayçiçek yağı, kabartma tozu ve tuzu yoğurup hamur hazırlayın. || 2. Hamura çörek formu verip üstüne susam serpin. || 3. Çöreği 190°C fırında 22 dakika pişirin. || 4. Susamlı katıklı çöreği beyaz peynirle servis edin."
moscow-mule,Moscow Mule,KOKTEYL,kokteyller,us,3,3,few-steps,Votka 50 ml | Zencefilli gazoz 120 ml | Misket limonu suyu 20 ml | Buz 1 su bardağı | Nane 1 dal,1. Kupayı buzla doldurun. || 2. Votka ve misket limonu suyunu bardağa dökün. || 3. Zencefilli gazozu ekleyip 5 saniye karıştırın.
toyga-corbasi,Toyga Çorbası,CORBA,corbalar,tr,3,3,few-steps,Aşurelik buğday 1 su bardağı | Haşlanmış nohut 1 su bardağı | Yoğurt 2 su bardağı | Yumurta 1 adet | Un 1 yemek kaşığı | Su 6 su bardağı | Tereyağı 1 yemek kaşığı | Nane 1 tatlı kaşığı,"1. Buğdayı 40 dakika haşlayın. || 2. Yoğurt, yumurta ve unu çırpıp sıcak sudan ekleyerek ılıtın. || 3. Nohut ve terbiyeyi tencereye ekleyip 10 dakika pişirin."
sumakli-kuru-cacik-gaziantep-usulu,Gaziantep Sumaklı Kuru Cacık,APERATIF,aperatifler,tr,3,3,few-steps,Süzme yoğurt 300 gr | Zeytinyağı 2 yemek kaşığı | Sumak 1 tatlı kaşığı | Kuru nane 1 çay kaşığı | Tuz 0.5 çay kaşığı,1. Süzme yoğurt ve tuzu pürüzsüz olana kadar çırpın. || 2. Sumak ve kuru naneyi yoğurda ekleyip karıştırın. || 3. Zeytinyağı gezdirip kuru cacığı soğuk servis edin.
pastitsio,Pastitsio,YEMEK,makarna-pilav,gr,4,3,few-steps,Kalın makarna 500 gr | Dana kıyma 500 gr | Domates püresi 1.5 su bardağı | Süt 3 su bardağı | Un 3 yemek kaşığı | Yumurta 2 adet,"1. Makarnayı 8 dakika haşlayıp süzün. || 2. Kıymayı domates püresiyle 20 dakika pişirin. || 3. Süt, un ve yumurtayla beşamel hazırlayın. || 4. Katları dizip 180°C fırında 35 dakika pişirin."
jokai-bableves,Jókai Bableves,CORBA,corbalar,hu,3,3,few-steps,Haşlanmış kuru fasulye 400 gr | Havuç 1 adet | Patates 1 adet | Tatlı kırmızı biber 1 yemek kaşığı | Soğan 1 adet | Tuz 1 çay kaşığı | Sıvı yağ 2 yemek kaşığı,1. Soğanı yağda 4 dakika çevirip kırmızı biberi ekleyin. || 2. Sebzeleri ve fasulyeyi ekleyip 25 dakika pişirin. || 3. Tuzunu ayarlayıp servis edin.
cong-you-bing,Cong You Bing,KAHVALTI,kahvaltiliklar,cn,3,3,few-steps,Un 2 su bardağı | Sıcak su 0.75 su bardağı | Taze soğan 4 dal | Susam yağı 2 yemek kaşığı,"1. Un ve sıcak suyla yumuşak bir hamur yoğurup 15 dakika dinlendirin. || 2. Hamuru açıp susam yağı sürün, taze soğan serpin ve rulo yapın. || 3. Ruloyu yeniden açıp tavada iki yüzünü 6 dakika pişirin."
bloody-mary,Bloody Mary,KOKTEYL,kokteyller,tr,3,3,few-steps,Votka 45 ml | Domates suyu 120 ml | Limon suyu 15 ml | Acı sos 3 damla | Kereviz tuzu 0.25 çay kaşığı | Karabiber 0.25 çay kaşığı | Buz 1 su bardağı,"1. Votka, domates suyu, limon suyu, acı sos, kereviz tuzu ve karabiberi karıştırma bardağına alın. || 2. Buz ekleyip 20 saniye nazikçe karıştırın. || 3. Buzlu uzun bardağa süzün."
tavali-katmer-kayseri-usulu,Tavalı Katmer,KAHVALTI,hamur-isleri,tr,4,3,few-steps,Un 400 gr | Su 220 ml | Tereyağı 60 gr | Kaymak 80 gr | Tuz 0.5 çay kaşığı,"1. Un, su ve tuzla pürüzsüz bir hamur yoğurup 15 dakika dinlendirin. || 2. Hamuru bezeler halinde açıp eritilmiş tereyağı sürerek katlayın. || 3. Katmerleri tavada iki yüzü toplam 10 dakika pişirin. || 4. Katmerleri kaymakla ılık servis edin."
harire-tatlisi-mardin-usulu,Harire Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Üzüm pekmezi 1 su bardağı | Su 3 su bardağı | Nişasta 4 yemek kaşığı | Ceviz 0.5 su bardağı,"1. Pekmez, su ve nişastayı tencerede çırpın. || 2. Karışımı koyulaşana kadar 12 dakika pişirin. || 3. Harireyi kalıba alıp soğutun, cevizle servis edin."
van-ayran-asi,Van Ayran Aşı,CORBA,corbalar,tr,3,3,few-steps,Yoğurt 600 gr | Dövme buğday 1 su bardağı | Nohut 1 su bardağı | Taze ot karışımı 0.5 demet,1. Dövme buğdayı 30 dakika haşlayın. || 2. Nohut ve yoğurdu ekleyin. || 3. Çorbayı 5 dakika karıştırarak pişirin.
minestrone,Minestrone,CORBA,corbalar,it,3,3,few-steps,Kabak 1 adet | Havuç 1 adet | Kereviz sapı 1 adet | Haşlanmış fasulye 1 su bardağı | Küçük makarna 0.5 su bardağı | Parmesan peyniri 3 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Sebzeleri zeytinyağında 8 dakika kavurun. || 2. Fasulye ve suyu ekleyip 20 dakika kaynatın. || 3. Makarnayı ekleyip 10 dakika pişirin.
cevizli-ekmek-mengen-usulu,Mengen Cevizli Ekmek,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 4 su bardağı | Su 1.5 su bardağı | Kuru maya 1 tatlı kaşığı | Ceviz 1 su bardağı | Tereyağı 20 gr,1. Hamuru yoğurup 30 dakika mayalandırın. || 2. Cevizi hamura katıp somun şekli verin. || 3. Ekmeği 190°C fırında 35 dakika pişirin.
silor-ardahan-usulu,Ardahan Silor,YEMEK,hamur-isleri,tr,4,3,few-steps,Yufka 4 adet | Yoğurt 300 gr | Sarımsak 2 diş | Tereyağı 30 gr | Pul biber 1 çay kaşığı,1. Yufkaları rulo yapıp parmak kalınlığında kesin ve tepsiye dizin. || 2. Siloru 190°C fırında 12 dakika kurutup hafif kızartın. || 3. Yoğurt ve sarımsağı karıştırıp sıcak yufkaların üstüne dökün. || 4. Tereyağı ve pul biberi kızdırıp silorun üstüne gezdirin.
pastirmali-yumurta,Pastırmalı Yumurta,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Yumurta 4 adet | Pastırma 80 gr | Tereyağı 1 tatlı kaşığı | Karabiber 0.25 çay kaşığı,1. Pastırmayı tavada 1 dakika çevirin. || 2. Yumurtaları kırıp kısık ateşe geçin. || 3. Yumurtalar istediğiniz kıvama gelince servis edin.
cosmopolitan,Cosmopolitan,KOKTEYL,kokteyller,tr,4,3,no-time,Votka 45 ml | Portakal likörü 20 ml | Turna yemişi suyu 30 ml | Misket limonu suyu 15 ml | Buz 1 su bardağı,"1. Shaker'a votka, portakal likörü, turna yemişi suyu ve misket limonu suyunu alın. || 2. Buz ekleyip karışımı 15 saniye kuvvetlice çalkalayın. || 3. İçeceği soğuk kokteyl bardagina süzün. || 4. Kokteyli bekletmeden soğuk servis edin."
mantar-dolmasi,Mantar Dolması,APERATIF,aperatifler,tr,3,3,few-steps,Büyük mantar 12 adet | Kaşar peyniri 1 su bardağı | Tereyağı 2 yemek kaşığı | Maydanoz 0.25 demet | Sarımsak 1 diş | Karabiber 0.5 çay kaşığı,"1. Mantar saplarını çıkarıp şapkaları fırın kabına dizin. || 2. Rendelenmiş peynir, tereyağı, maydanoz, sarımsak ve karabiberi karıştırın. || 3. Harcı mantarlara paylaştırın ve 190°C fırında 18-20 dakika pişirin."
sundubu-jjigae,Sundubu Jjigae,CORBA,corbalar,kr,3,3,few-steps,Yumuşak tofu 600 gr | Dana kıyma 180 gr | Gochugaru 1 yemek kaşığı | Soya sosu 1 yemek kaşığı | Yumurta 4 adet | Susam yağı 1 tatlı kaşığı,"1. Tencerede dana kıymayı susam yağı ve gochugaru ile 4 dakika kavurun. || 2. 600 ml su ve soya sosunu ekleyip 10 dakika kaynatın. || 3. Tofuyu ekleyin, 5 dakika pişirin; her kaseye bir yumurta kırıp 1 dakika bekletin."
patates-kroket,Patates Kroket,APERATIF,aperatifler,tr,3,3,few-steps,Patates 5 adet | Kaşar peyniri 1 su bardağı | Un 0.5 su bardağı | Yumurta 2 adet | Galeta unu 1 su bardağı | Sıvı yağ 2 su bardağı,"1. Haşlanmış patatesleri ezip kaşar peyniriyle karıştırın. || 2. Harçtan çubuklar yapıp 20 dakika buzdolabında dinlendirin. || 3. Kroketleri un, yumurta ve galeta ununa bulayıp kızgın yağda 4-5 dakika kızartın."
firinda-nohut-cipsi,Fırında Nohut Cipsi,ATISTIRMALIK,atistirmaliklar,tr,3,3,few-steps,Haşlanmış nohut 2 su bardağı | Zeytinyağı 2 yemek kaşığı | Toz kırmızı biber 1 çay kaşığı | Kimyon 0.5 çay kaşığı | Tuz 0.5 çay kaşığı,"1. Nohutları kağıt havluyla kurulayın. || 2. Nohutları zeytinyağı, kırmızı biber, kimyon ve tuzla karıştırın. || 3. Nohutları 190°C fırında 25-30 dakika pişirin."
pierogi,Pierogi,YEMEK,hamur-isleri,pl,3,3,few-steps,Un 3 su bardağı | Yumurta 1 adet | Su 0.75 su bardağı | Patates 3 adet | Lor peyniri 200 gr | Tereyağı 2 yemek kaşığı | Soğan 1 adet,"1. Un, yumurta ve suyla hamur yoğurup 30 dakika dinlendirin. || 2. Haşlanmış patates ve lor peynirini karıştırıp iç harç hazırlayın. || 3. Hamuru doldurup kapatın, 6 dakika haşlayın ve tereyağında 4 dakika çevirin."
croque-madame,Croque Madame,KAHVALTI,kahvaltiliklar,fr,3,3,few-steps,Tost ekmeği 4 dilim | Jambon 4 dilim | Gruyere peyniri 120 gr | Krema 3 yemek kaşığı | Yumurta 2 adet,1. Ekmeklerin arasına jambon ve peynirin yarısını yerleştirip kapatın. || 2. Üstlerine krema ve kalan peyniri sürüp 200°C fırında 10 dakika pişirin. || 3. Yumurtaları tavada pişirip tostların üstüne yerleştirin.
samgyetang,Samgyetang,CORBA,corbalar,kr,3,3,few-steps,Tavuk 1 adet | Pirinç 0.5 su bardağı | Sarımsak 6 diş | Ginseng kökü 1 adet,1. Tavuğun içine pirinç ve sarımsak doldurun. || 2. Tavuğu ginsengle tencereye alın. || 3. Kısık ateşte 90 dakika pişirin.
stifado,Stifado,YEMEK,et-yemekleri,gr,3,3,few-steps,Dana eti 800 gr | Arpacık soğan 500 gr | Domates püresi 300 ml | Tarçın çubuğu 1 adet,"1. Dana etini tencerede mühürleyin. || 2. Arpacık soğan, domates ve tarçını ekleyin. || 3. Kısık ateşte 100-110 dakika pişirin."
zerde-edirne-usulu,Zerde,TATLI,tatlilar,tr,3,3,few-steps,Pirinç 0.5 su bardağı | Toz şeker 1 su bardağı | Zerdeçal 0.5 çay kaşığı | Kuş üzümü 2 yemek kaşığı | Su 5 su bardağı,"1. Pirinci 10 dakika haşlayın. || 2. Şeker, zerdeçal ve suyu ekleyip zerdeyi 15 dakika pişirin. || 3. Tatlıyı kaselere pay edip kuş üzümüyle soğuk servis edin."
cuba-libre,Cuba Libre,KOKTEYL,kokteyller,cu,3,3,few-steps,Beyaz rom 50 ml | Kola 120 ml | Misket limonu 0.5 adet | Buz 1 su bardağı,1. Uzun bardağı buzla doldurun. || 2. Rom ve misket limonu suyunu ekleyin. || 3. Kolayı döküp 5 saniye karıştırın.
csalamade,Csalamade,SALATA,salatalar,hu,3,3,few-steps,Beyaz lahana 300 gr | Salatalık 2 adet | Yeşil biber 2 adet | Elma sirkesi 4 yemek kaşığı | Tuz 1 çay kaşığı | Şeker 1 yemek kaşığı,"1. Sebzeleri ince ince doğrayın. || 2. Sirke, tuz ve şekerle harmanlayın. || 3. 15 dakika dinlendirip servis edin."
manakish,Manakish,YEMEK,hamur-isleri,me,4,3,few-steps,Un 3 su bardağı | Kuru maya 1 tatlı kaşığı | Zahter 4 yemek kaşığı | Susam 1 yemek kaşığı | Zeytinyağı 0.5 su bardağı,"1. Un, maya ve suyla hamur yoğurun. || 2. Hamuru 40 dakika mayalandırın. || 3. Zahter, susam ve zeytinyağını karıştırın. || 4. Hamura sürüp 220°C fırında 12-15 dakika pişirin."
balkabakli-damper-toast-avustralya-usulu,Balkabaklı Damper Toast,KAHVALTI,hamur-isleri,au,3,3,few-steps,Kabaklı damper ekmeği 8 dilim | Tereyağı 25 gr | Bal 1 tatlı kaşığı,1. Ekmeği dilimleyin. || 2. Dilimleri tereyağıyla tavada iki yüzlü kızartın. || 3. İsterseniz hafif bal gezdirerek servis edin.
cuban-flan,Cuban Flan,TATLI,tatlilar,tr,3,3,few-steps,Yumurta 5 adet | Yoğunlaştırılmış süt 400 gr | Süt 400 ml | Şeker 150 gr,1. Şekeri kalıpta karamel haline getirin. || 2. Yumurta ve sütleri çırpıp kalıba dökün. || 3. Benmaride 50 dakika pişirin.
karadeniz-misir-ekmegi,Mısır Ekmeği,APERATIF,hamur-isleri,tr,3,3,few-steps,Mısır unu 400 gr | Yoğurt 250 gr | Yumurta 1 adet | Sıvı yağ 80 ml,"1. Mısır unu, yoğurt, yumurta ve yağı karıştırın. || 2. Hamuru yağlanmış tepsiye yayın. || 3. 190°C fırında 35 dakika pişirin."
tzatziki,Tzatziki,SOS,soslar-dippler,gr,3,3,few-steps,Süzme yoğurt 2 su bardağı | Salatalık 2 adet | Sarımsak 2 diş | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,"1. Salatalıkları rendeleyip suyunu sıkın. || 2. Yoğurt, salatalık, ezilmiş sarımsak ve dereotunu karıştırın. || 3. Sosu 10 dakika buzdolabında dinlendirin."
makroudh,Makroudh,TATLI,tatlilar,ma,3,3,few-steps,İrmik 400 gr | Tereyağı 120 gr | Hurma ezmesi 250 gr | Bal 200 gr | Susam 2 yemek kaşığı,1. İrmik ve tereyağıyla hamur hazırlayın. || 2. Hurma ezmesini hamurun içine yerleştirip dilimleyin. || 3. Dilimleri kızartıp ballı şerbete alın.
pasta-alla-norma,Pasta Alla Norma,YEMEK,makarna-pilav,it,4,3,few-steps,Penne makarna 400 gr | Patlıcan 2 adet | Domates püresi 2 su bardağı | Ricotta salata 80 gr | Fesleğen 8 yaprak,"1. Patlıcanları küp doğrayıp 12 dakika kızartın. || 2. Domates püresini 15 dakika kaynatın. || 3. Makarnayı 10 dakika haşlayın. || 4. Makarna, patlıcan ve sosu karıştırıp peynirle servis edin."
peynirli-biber-dolmasi-izmir-usulu,İzmir Peynirli Biber Dolması,APERATIF,aperatifler,tr,3,3,few-steps,Dolmalık biber 8 adet | Lor peyniri 200 gr | Yumurta 1 adet | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,"1. Lor, yumurta ve dereotunu karıştırın. || 2. Biberleri içle doldurup tepsiye dizin. || 3. Biberleri 190°C fırında 20 dakika pişirin."
