slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
cheddarli-mantarli-crumpet-ingiltere-usulu,Cheddarlı Mantarlı Crumpet,KAHVALTI,hamur-isleri,gb,3,4,few-steps;short-step,Crumpet 4 adet | Mantar 250 gr | Cheddar peyniri 100 gr | Tereyağı 1 tatlı kaşığı,1. Crumpetleri ısıtın. || 2. Mantarı 5 dakika soteleyin. || 3. Cheddar ile birleştirip servis edin.
erikli-marul-piyazi-sakarya-usulu,Erikli Marul Piyazı,SALATA,salatalar,tr,3,4,few-steps;short-step,Marul 1 adet | Yeşil erik 6 adet | Kuru soğan 0.5 adet | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 tatlı kaşığı,1. Malzemeleri doğrayın. || 2. Sosu ekleyin. || 3. Salatayı karıştırıp servis edin.
casir-otlu-peynir-salatasi-bingol-usulu,Çaşır Otlu Peynir Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Çaşır otu 250 gr | Beyaz peynir 120 gr | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Çaşırı 5 dakika haşlayın. || 2. Peyniri ufalayın. || 3. Salatayı limonla tamamlayın.
frambuazli-kisiel-polonya-usulu,Frambuazlı Kisiel,TATLI,tatlilar,pl,3,4,few-steps;short-step,Frambuaz 2 su bardağı | Su 2 su bardağı | Toz şeker 3 yemek kaşığı | Mısır nişastası 2 yemek kaşığı,"1. Frambuaz, su ve şekeri 5 dakika kaynatın. || 2. Nişastayı ekleyip karışımı koyulaştırın. || 3. Kisieli soğutup servis edin."
ropa-vieja-pirinc-bowl-kuba-usulu,Ropa Vieja Pirinç Bowl,YEMEK,et-yemekleri,cu,3,4,few-steps;short-step,Haşlanmış didiklenmiş dana eti 300 gr | Pirinç 2 su bardağı | Domates rendesi 1 su bardağı | Biber 1 adet,1. Domatesli sosu hazırlayın. || 2. Eti sosa ekleyin. || 3. Pirinçle birlikte servis edin.
yogurtlu-eriste-corbasi-cankiri-usulu,Yoğurtlu Erişte Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Erişte 1 su bardağı | Yoğurt 1.5 su bardağı | Su 5 su bardağı | Nane 0.5 çay kaşığı | Yumurta 1 adet,1. Erişteyi haşlayın. || 2. Yoğurtlu terbiyeyi hazırlayın. || 3. Çorbayı 6 dakika pişirin.
chermoulali-havuc-salatasi-fas-usulu,Chermoulalı Havuç Salatası,SALATA,salatalar,ma,3,4,few-steps;short-step,Havuç 4 adet | Sarımsak 2 diş | Kimyon 0.5 çay kaşığı | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Havucu 8 dakika haşlayın. || 2. Sosu hazırlayın. || 3. Salatayı karıştırıp servis edin.
laz-otlu-tava-boregi-artvin-usulu,Laz Otlu Tava Böreği,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 2 adet | Karışık ot 1 demet | Beyaz peynir 150 gr | Tereyağı 20 gr,1. İç harcı karıştırın. || 2. Yufkaları harçla kapatın. || 3. Böreği tavada 10 dakika pişirin.
sumakli-patates-asi-afyon-ova-usulu,Afyon Sumaklı Patates Aşı,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Patates 4 adet | Tereyağı 20 gr | Sumak 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,1. Patatesleri haşlayıp iri doğrayın. || 2. Tereyağı ve tuzla 4 dakika çevirin. || 3. Sumağı ekleyip servis edin.
elmali-irmik-kup-aksaray-usulu,Elmalı İrmik Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 2 su bardağı | İrmik 4 yemek kaşığı | Elma 2 adet | Tarçın 0.5 çay kaşığı | Şeker 2 yemek kaşığı,1. İrmikli tabanı pişirin. || 2. Elmayı tavada 4 dakika çevirin. || 3. Kup içinde birleştirip soğutun.
susamli-kabak-sote-aksaray-usulu,Aksaray Susamlı Kabak Sote,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kabak 4 adet | Sarımsak 2 diş | Susam 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Kabağı doğrayıp tavaya alın. || 2. Sarımsakla 8 dakika soteleyin. || 3. Susamla tamamlayıp servis edin.
cinli-murver-fizz-ingiltere-usulu,Cinli Mürver Fizz,KOKTEYL,kokteyller,gb,3,4,few-steps;short-step,Cin 0.5 su bardağı | Mürver şurubu 2 yemek kaşığı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Cin ve şurubu ekleyin. || 3. Sodayla tamamlayın.
freekeh-herb-soup-orta-dogu-usulu,Freekeh Herb Soup,CORBA,corbalar,me,3,4,few-steps;short-step,Freekeh 1 su bardağı | Soğan 1 adet | Maydanoz 0.5 demet | Nane 0.25 demet | Su 5 su bardağı,1. Soğanı 4 dakika pişirin. || 2. Freekeh ve suyu ekleyip 25 dakika kaynatın. || 3. Otları ekleyip servis edin.
zeytinyagli-kereviz-silkelemesi-aydin-usulu,Aydın Zeytinyağlı Kereviz Silkelemesi,SALATA,salatalar,tr,3,4,few-steps;short-step,Kereviz 2 adet | Limon suyu 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Dereotu 0.25 demet,1. Kerevizi haşlayın. || 2. Limon ve yağla karıştırın. || 3. Dereotuyla servis edin.
reyhanli-bulgur-salatasi-batman-usulu,Reyhanlı Bulgur Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,İnce bulgur 1 su bardağı | Domates 2 adet | Reyhan 0.5 demet | Limon suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bulguru sıcak suyla 5 dakika dinlendirin. || 2. Domates ve sosu ekleyin. || 3. Reyhanla karıştırıp servis edin.
biberli-katik-pidesi-adiyaman-usulu,Biberli Katık Pidesi,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Un 2 su bardağı | Yoğurt 1 su bardağı | Kırmızı biber 2 adet | Zeytinyağı 1 yemek kaşığı,1. Hamuru yoğurup açın. || 2. Katık harcını üzerine yayın. || 3. Pideyi 14 dakika pişirin.
cokelekli-biber-dolmasi-mugla-usulu,Çökelekli Biber Dolması,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Dolmalık biber 8 adet | Çökelek 200 gr | Dereotu 0.25 demet | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. İç harcı karıştırın. || 2. Biberleri doldurup tepsiye dizin. || 3. 24 dakika pişirin.
comlek-fasulyeli-tirit-konya-usulu,Çömlek Fasulyeli Tirit,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Bayat ekmek 4 dilim | Haşlanmış kuru fasulye 1.5 su bardağı | Et suyu 3 su bardağı | Tereyağı 1 yemek kaşığı | Karabiber 0.5 çay kaşığı,1. Fasulyeyi et suyunda ısıtın. || 2. Ekmeği servis kabına alın. || 3. Sıcak karışımı üstüne gezdirip servis edin.
hobak-bokkeum-kore-ev-usulu,Hobak Bokkeum,YEMEK,sebze-yemekleri,kr,3,4,few-steps;short-step,Kabak 3 adet | Sarımsak 2 diş | Susam yağı 1 tatlı kaşığı | Susam 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,1. Kabağı doğrayın. || 2. Sarımsakla tavada 5 dakika soteleyin. || 3. Susamla tamamlayıp servis edin.
sumakli-tavuklu-fattoush-orta-dogu-usulu,Sumaklı Tavuklu Fattoush,SALATA,salatalar,me,3,4,few-steps;short-step,Tavuk göğsü 400 gr | Marul 1 küçük adet | Domates 2 adet | Lavaş cipsi 1 su bardağı | Sumak 1 tatlı kaşığı,1. Tavuğu 10 dakika pişirin. || 2. Sebzeleri doğrayıp soslayın. || 3. Tavuk ve çıtır ekmekle birleştirip servis edin.
corekotlu-incir-kurabiye-nazilli-usulu,Çörekotlu İncir Kurabiye,TATLI,tatlilar,tr,3,4,few-steps;short-step,Un 2 su bardağı | Tereyağı 100 gr | Kuru incir 6 adet | Çörekotu 1 tatlı kaşığı | Yumurta 1 adet,1. Hamuru hazırlayın. || 2. Kurabiyelere şekil verin. || 3. 18 dakika pişirin.
corti-asili-bulgur-pilavi-tunceli-usulu,Corti Aşlı Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Pilavlık bulgur 1.5 su bardağı | Corti 2 yemek kaşığı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2.25 su bardağı,1. Soğanı kısa çevirin. || 2. Bulgur ve cortiyi ekleyin. || 3. Suyu katıp pilavı 15 dakika pişirin.
cranberry-chicken-salad-abd-delicatessen-usulu,Cranberry Chicken Salad,SALATA,salatalar,us,3,4,few-steps;short-step,Haşlanmış tavuk 300 gr | Kuru cranberry 0.5 su bardağı | Ceviz 0.25 su bardağı | Yoğurt 0.5 su bardağı | Marul 1 küçük adet,1. Tavuğu didikleyin. || 2. Sos malzemeleriyle karıştırın. || 3. Salatayı servis edin.
cubuk-tursulu-patates-salatasi-ankara-usulu,Çubuk Turşulu Patates Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Patates 4 adet | Çubuk turşusu 1 su bardağı | Dereotu 0.25 demet | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Patatesleri 12 dakika haşlayın. || 2. Turşuyu ince doğrayın. || 3. Malzemeleri sosla karıştırın.
cubuklu-patates-borani-ankara-usulu,Ankara Çubuklu Patates Borani,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Patates 4 adet | Yoğurt 1 su bardağı | Sarımsak 2 diş | Dereotu 0.25 demet | Tereyağı 15 gr,1. Patatesleri haşlayın. || 2. Sarımsaklı yoğurt hazırlayın. || 3. Patatesi yoğurtla birleştirip tereyağıyla servis edin.
sinh-to-xoai,Sinh Tố Xoài,ICECEK,smoothie-shake,vn,3,4,no-time;short-step,Mango 2 su bardağı | Süt 1 su bardağı | Yoğunlaştırılmış süt 2 yemek kaşığı | Buz 0.5 su bardağı,1. Mangoyu küp doğrayın. || 2. Tüm malzemeyi blenderda 40 saniye çekin. || 3. Bekletmeden servis edin.
