slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
domatesli-firik-pilavi-tekirdag-usulu,Domatesli Firik Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Firik bulgur 1.5 su bardağı | Domates rendesi 1 su bardağı | Tereyağı 15 gr | Su 2.5 su bardağı,1. Firiki yağda çevirin. || 2. Domates ve suyu ekleyin. || 3. Pilavı 14 dakika pişirin.
kekikli-nohutlu-pilav-mersin-usulu,Kekikli Nohutlu Pilav,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Pirinç 1.5 su bardağı | Haşlanmış nohut 1 su bardağı | Kekik 1 çay kaşığı | Su 2.5 su bardağı,1. Pirinci yıkayın. || 2. Su ve nohutu ekleyin. || 3. Pilavı 14 dakika pişirip dinlendirin.
hellimli-bazlama-pizza-isparta-usulu,Hellimli Bazlama Pizza,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Bazlama 2 adet | Hellim 150 gr | Domates 1 adet | Zeytinyağı 1 yemek kaşığı,1. Bazlamayı hazırlayın. || 2. Malzemeleri üzerine dizin. || 3. 10 dakika pişirin.
dereotlu-patates-pierogi-polonya-usulu,Dereotlu Patates Pierogi,YEMEK,hamur-isleri,pl,3,4,few-steps;short-step,Un 2.5 su bardağı | Patates 3 adet | Dereotu 0.25 demet | Tereyağı 20 gr | Su 0.75 su bardağı,1. Hamuru yoğurun. || 2. İçle doldurup kapatın. || 3. Pierogileri 6 dakika haşlayın.
ahududulu-eton-kup-ingiltere-usulu,Ahududulu Eton Kup,TATLI,tatlilar,gb,3,4,few-steps;short-step,Beze 120 gr | Krema 1 su bardağı | Ahududu 1.5 su bardağı | Pudra şekeri 1 yemek kaşığı,1. Kremayı çırpın. || 2. Kup katlarını hazırlayın. || 3. Tatlıyı hemen servis edin.
limon-myrtle-avokado-toast-avustralya-usulu,Limon Myrtle Avokado Toast,KAHVALTI,kahvaltiliklar,au,3,4,few-steps;short-step,Ekşi mayalı ekmek 4 dilim | Avokado 2 adet | Limon suyu 1 yemek kaşığı | Limon myrtle 0.25 çay kaşığı,1. Ekmeği kızartın. || 2. Avokadoyu baharatlarla ezin. || 3. Ekmeğe sürüp servis edin.
elma-havuclu-kok-patates-salatasi-isvec-usulu,Elma Havuçlu Kök Patates Salatası,SALATA,salatalar,se,3,4,few-steps;short-step,Patates 3 adet | Havuç 2 adet | Elma 1 adet | Tane hardal 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Sebzeleri 12 dakika haşlayın. || 2. Elma ve sosu ekleyin. || 3. Salatayı karıştırıp servis edin.
barramundi-sebze-tepsi-avustralya-usulu,Barramundi Sebze Tepsi,YEMEK,et-yemekleri,au,3,4,few-steps;short-step,Barramundi fileto 600 gr | Kabak 2 adet | Biber 2 adet | Zeytinyağı 1 yemek kaşığı,1. Sebzeleri tepsiye yayın. || 2. Balığı üstüne yerleştirin. || 3. 18 dakika pişirin.
causa-verde-peru-usulu,Causa Verde,APERATIF,aperatifler,pe,3,4,few-steps;short-step,Patates 4 adet | Avokado 1 adet | Lime suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Patatesi haşlayıp ezin. || 2. Avokadolu katı hazırlayın. || 3. Katmanlayıp soğuk servis edin.
pekmezli-elma-tatlisi-nevsehir-usulu,Pekmezli Elma Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Elma 4 adet | Dut pekmezi 4 yemek kaşığı | Tarçın 1 çay kaşığı | Ceviz 0.25 su bardağı,1. Elmaları oyun. || 2. Pekmezli harcı doldurun. || 3. Tatlıyı 20 dakika pişirin.
aji-amarillolu-kinoa-corbasi-peru-usulu,Aji Amarillolu Kinoa Çorbası,CORBA,corbalar,pe,3,4,few-steps;short-step,Kinoa 1 su bardağı | Aji amarillo ezmesi 1 yemek kaşığı | Patates 1 adet | Su 5 su bardağı,1. Kinoayı yıkayın. || 2. Sebze ve suyla pişirin. || 3. Aji ile 8 dakika daha kaynatın.
hashasli-yumurta-durumu-afyon-usulu,Haşhaşlı Yumurta Dürümü,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Lavaş 2 adet | Yumurta 3 adet | Haşhaş ezmesi 2 yemek kaşığı | Tereyağı 15 gr,1. Yumurtayı tavada pişirin. || 2. Lavaşa haşhaş ezmesini sürün. || 3. Yumurtayı koyup dürüm yapın.
bossam,Bossam,YEMEK,et-yemekleri,kr,3,4,few-steps;short-step,Dana döş 1 kg | Soya sosu 3 yemek kaşığı | Sarımsak 6 diş | Marul 12 yaprak,1. Eti soya sosu ve sarımsaklı suda 90 dakika haşlayın. || 2. Eti ince dilimleyin. || 3. Marul yapraklarıyla servis edin.
yer-fistikli-tahin-dip-osmaniye-usulu,Osmaniye Yer Fıstıklı Tahin Dip,SOS,soslar-dippler,tr,3,4,few-steps;short-step,Tahin 4 yemek kaşığı | Yer fıstığı 0.5 su bardağı | Limon suyu 1 yemek kaşığı | Pide 1 adet,1. Yer fıstığını iri çekin. || 2. Tahin ve limonla karıştırıp dip kıvamı verin. || 3. Karışımı pideyle servis edin.
salgamli-narenciye-smash-adana-usulu,Adana Şalgamlı Narenciye Smash,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Şalgam suyu 100 ml | Portakal suyu 100 ml | Votka 80 ml | Buz 1 su bardağı,"1. Şalgam, portakal suyu ve votkayı buzla çalkalayın. || 2. Karışımı bardaklara süzün. || 3. Soğuk servis edin."
adacayli-lor-dip-balikesir-usulu,Balıkesir Adaçaylı Lor Dip,SOS,soslar-dippler,tr,3,4,few-steps;short-step,Lor peyniri 200 gr | Adaçayı 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Ekmek 4 dilim,1. Lor ve zeytinyağını çatalla ezin. || 2. Adaçayını ekleyip karıştırın. || 3. Dipi ekmekle servis edin.
isotlu-mercimek-ezmesi-sanliurfa-usulu,Şanlıurfa İsotlu Mercimek Ezmesi,SOS,soslar-dippler,tr,3,4,few-steps;short-step,Kırmızı mercimek 1 su bardağı | İsot 1 tatlı kaşığı | Sarımsak 2 diş | Tırnak pide 1 adet,1. Mercimeği 12 dakika haşlayın. || 2. Mercimeği sarımsak ve isotla ezin. || 3. Ezmeyi pideyle servis edin.
lemon-myrtle-spritz-avustralya-usulu,Lemon Myrtle Spritz,KOKTEYL,kokteyller,au,3,4,few-steps;short-step,Cin 80 ml | Lemon myrtle şurubu 40 ml | Soda 120 ml | Buz 1 su bardağı,1. Cin ve şurubu buzla karıştırın. || 2. Karışımı bardaklara paylaştırın. || 3. Soda ekleyip servis edin.
kirazli-tarhana-corbasi-konya-usulu,Konya Kirazlı Tarhana Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Tarhana 1 su bardağı | Kuru kiraz 0.5 su bardağı | Su 1 lt | Tereyağı 10 gr,1. Tarhanayı suyla açın. || 2. Çorbayı 12 dakika pişirin. || 3. Kiraz ve tereyağını ekleyip 3 dakika daha pişirin.
rebujito-ispanya-usulu,Rebujito,KOKTEYL,kokteyller,es,3,4,few-steps;short-step,Kuru şeri 100 ml | Limonata 150 ml | Taze nane 4 yaprak | Buz 1 su bardağı,1. Bardağa buz ve naneyi alın. || 2. Şeri ve limonatayı ekleyin. || 3. Hafifçe karıştırıp servis edin.
fairy-bread-avustralya-usulu,Fairy Bread,ATISTIRMALIK,atistirmaliklar,au,3,4,few-steps;short-step,Sandviç ekmeği 4 dilim | Tereyağı 30 gr | Renkli şekerleme 3 yemek kaşığı,1. Ekmeğe tereyağı sürün. || 2. Şekerlemeyi eşit serpin. || 3. Dilerek servis edin.
rakott-karfiol-macar-usulu,Rakott Karfiol,YEMEK,sebze-yemekleri,hu,3,4,few-steps;short-step,Karnabahar 1 adet | Yoğurt 1.5 su bardağı | Yumurta 1 adet | Peynir 80 gr | Tuz 0.5 çay kaşığı,1. Karnabaharı 6 dakika haşlayın. || 2. Yoğurt ve yumurtayı çırpın. || 3. Kat kat yerleştirip 25 dakika pişirin.
chilcano-peru-usulu,Chilcano,KOKTEYL,kokteyller,pe,3,4,few-steps;short-step,Pisco likörü 50 ml | Zencefilli gazoz 120 ml | Lime suyu 1 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Pisco ve lime suyunu ekleyin. || 3. Gazozla tamamlayıp karıştırın.
pastelito-de-guayaba-kuba-usulu,Pastelito de Guayaba,TATLI,hamur-isleri,cu,3,4,few-steps;short-step,Milföy hamuru 6 adet | Guava marmeladı 0.75 su bardağı | Tereyağı 10 gr,1. Hamurun ortasına guava koyun. || 2. Katlayıp kapatın. || 3. 190°C fırında 18 dakika pişirin.
nyponsoppa-parfe-isvec-usulu,Nyponsoppa Parfe,TATLI,tatlilar,se,3,4,few-steps;short-step,Kuşburnu püresi 1 su bardağı | Krema 1 su bardağı | Toz şeker 0.25 su bardağı,1. Krema ve şekeri çırpın. || 2. Kuşburnu püresini ekleyin. || 3. Karışımı 2 saat dondurun.
pumpkin-scone-avustralya-usulu,Pumpkin Scone,KAHVALTI,hamur-isleri,au,3,4,few-steps;short-step,Balkabağı püresi 1 su bardağı | Un 2 su bardağı | Süt 0.5 su bardağı | Tereyağı 40 gr | Kabartma tozu 1 tatlı kaşığı,1. Malzemeleri kısa süre toparlayın. || 2. Hamuru kalın açıp dilimleyin. || 3. 190°C fırında 18 dakika pişirin.
tvorog-zapekanka-rus-usulu,Tvorog Zapekanka,TATLI,tatlilar,ru,3,4,few-steps;short-step,Tvorog 400 gr | Yumurta 2 adet | Toz şeker 0.5 su bardağı | İrmik 0.25 su bardağı,1. Malzemeleri karıştırın. || 2. Harci kalıba yayın. || 3. 190°C fırında 28 dakika pişirin.
